Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
9344,USA,p2,Monthly,Offline,N,High,Y,N,5,2.989768166423612,100.9821171436632,67.25699670602225,72.73757385509694,2018Q4
7743,Japan,p1,Monthly,Digital,N,Low,N,Y,3,3.988330369078956,27.31623940333875,63.88470068852884,69.29569411214517,2018Q4
1133,Japan,p2,Annual,Offline,Y,Low,N,N,5,7.0,41.99,90.20616998237408,90.16,2020Q1
4208,Japan,p1,Monthly,Digital,Y,High,N,N,3,4.0,28.94,79.38249024419633,78.42999999999999,2020Q3
4602,India,p1,Annual,Digital,Y,High,Y,N,3,4.0,7.4206,74.86894557895329,71.0996,2020Q3
8287,Japan,p2,Monthly,Offline,N,Low,N,N,3,6.017726516966319,50.92962612204224,81.79958490045664,80.6204259527095,2019Q1
5484,USA,p1,Monthly,Offline,Y,Low,Y,Y,5,7.0,61.5506,74.3844797259943,76.27000000000001,2019Q4
5689,Japan,p2,Annual,Offline,N,Medium,N,N,2,6.0,26.94,90.47759987428977,91.25,2019Q4
6735,India,p1,Monthly,Digital,Y,Low,N,Y,1,3.0035044864547413,12.034281780743909,69.30868440025205,73.12608463976956,2019Q1
9029,USA,p2,Annual,Digital,Y,Medium,Y,Y,4,4.013953589964647,29.45674235024244,76.15266068312064,74.77967149717313,2018Q4
7187,India,p2,Bi-annual,Digital,N,Medium,Y,Y,1,3.99375980561288,8.899749809413905,84.56694966051448,72.96125901108202,2019Q2
6866,India,p1,Monthly,Offline,Y,High,N,Y,5,5.349188451687837,12.016117047672935,67.31560539932308,70.62537421372308,2019Q2
5834,Japan,p1,Monthly,Offline,Y,High,N,N,3,4.0,30.39,75.76719128444756,79.91999999999999,2019Q4
388,Japan,p1,Monthly,Digital,N,Low,N,Y,5,5.0,17.99,80.89142614336814,77.5,2020Q1
9385,USA,p2,Monthly,Offline,Y,High,N,Y,2,5.007797248893684,104.21371226994884,85.19788369338075,86.92581392203728,2019Q2
1407,India,p2,Monthly,Digital,Y,High,Y,N,5,4.0,12.0807,80.79423475303469,75.49920000000002,2020Q1
288,India,p1,Monthly,Offline,Y,High,N,Y,2,5.0,11.49,70.017964684277,67.0,2020Q1
804,Japan,p1,Bi-annual,Offline,Y,Medium,N,N,5,5.0,20.99,85.122451390308,87.22,2020Q1
2611,Japan,p2,Monthly,Offline,Y,High,N,N,2,5.0,48.28,90.45247244206551,90.89,2020Q2
7576,Japan,p1,Bi-annual,Digital,N,Medium,N,Y,1,5.002354618416498,29.86202975604545,84.59238530493693,78.96621130035697,2018Q4
9238,USA,p2,Monthly,Digital,N,Medium,Y,N,4,2.96458096141702,52.19424560693055,77.8234918090195,71.68963309952687,2019Q3
655,India,p2,Monthly,Offline,N,High,Y,Y,5,5.0,16.7307,76.08746669892736,74.9,2020Q1
1275,USA,p2,Monthly,Offline,N,Low,N,N,1,4.0,47.99,76.17883834694999,74.725,2020Q1
9359,USA,p2,Monthly,Offline,N,Low,Y,N,3,6.003428692532221,9.872489355315896,84.63671775255837,70.0018939018022,2018Q4
387,India,p2,Monthly,Digital,N,Low,N,Y,5,5.0,17.99,74.44842301832405,66.75,2020Q1
704,USA,p1,Annual,Digital,Y,Low,Y,Y,5,5.0,52.2405,75.10309983862565,79.275,2020Q1
4653,USA,p2,Monthly,Digital,N,High,Y,N,1,4.0,46.031000000000006,78.38726329255542,76.39299999999999,2020Q3
3794,India,p1,Annual,Digital,N,High,Y,Y,5,4.0,5.5,71.50208431839621,70.77000000000001,2020Q3
8354,USA,p1,Annual,Digital,N,High,N,N,4,4.501276143793167,41.92237492110536,79.00265197331005,72.87254537147862,2018Q4
4721,USA,p2,Annual,Offline,Y,Low,Y,N,4,6.0,83.6407,81.5163037943874,82.3651,2020Q3
4656,USA,p1,Annual,Offline,Y,Low,Y,N,4,4.0,51.3806,84.72288783720418,80.81700000000001,2020Q3
6295,India,p2,Monthly,Offline,N,Low,Y,N,3,3.0,19.5507,66.674047482109,69.27125,2019Q4
69,Japan,p2,Bi-annual,Offline,Y,Medium,N,Y,3,7.0,37.99,88.99740653558206,92.5,2020Q1
4069,Japan,p2,Monthly,Digital,N,Medium,N,N,2,4.0,35.89,82.88813465759384,82.91,2020Q3
134,India,p1,Monthly,Digital,Y,Medium,N,Y,1,4.0,11.49,63.549010686258576,63.5,2020Q1
3176,India,p1,Monthly,Offline,Y,Medium,N,Y,5,4.0,9.5,73.93015060418072,71.99,2020Q3
1300,USA,p1,Monthly,Offline,Y,Medium,Y,N,5,4.0,61.3707,75.3711775809169,76.5478,2020Q1
5120,Japan,p1,Annual,Offline,N,Low,N,Y,5,5.0,19.71,77.25618216648051,79.78,2019Q4
8721,USA,p1,Monthly,Offline,N,Low,N,N,1,3.4924538578997915,50.04687651486344,71.66877156920113,68.92522878084546,2019Q3
1175,Japan,p2,Annual,Digital,N,Low,N,N,5,3.0,29.99,83.90416616447406,85.26,2020Q1
7353,India,p2,Monthly,Offline,N,Low,Y,N,2,3.9881681160744495,10.631289303287934,69.30427095216864,67.2400085089522,2019Q3
7711,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,5,5.51370356511893,12.345355275971636,82.09535644295227,75.37754036415907,2019Q1
6055,India,p2,Monthly,Offline,Y,Medium,Y,N,5,4.0,10.580699999999998,77.52938020448815,79.0964,2019Q4
5016,Japan,p1,Bi-annual,Offline,N,High,N,Y,5,4.0,11.24,89.94854099689904,90.75,2019Q4
9049,USA,p2,Annual,Offline,N,High,Y,N,1,4.00800793722444,38.76290171126856,75.15658253615945,72.38944782803829,2019Q3
4526,India,p1,Monthly,Digital,N,Medium,Y,N,4,4.0,5.5,65.24538406813176,67.0644,2020Q3
8042,Japan,p2,Bi-annual,Digital,N,High,N,N,1,5.014502469351664,33.714678557454185,81.68640540675455,91.03265426940789,2018Q4
6733,India,p1,Monthly,Digital,Y,Low,N,N,5,4.0146065785074425,11.07705756277572,65.58375118278184,68.92584728115989,2019Q3
1875,Japan,p2,Monthly,Offline,Y,High,N,Y,2,6.0,50.82,89.17582860972561,91.17,2020Q2
9150,USA,p2,Annual,Offline,Y,Low,N,Y,5,5.004763550854931,47.5879649243824,73.03923792498304,67.85600769105879,2019Q3
8437,USA,p1,Annual,Digital,Y,Medium,N,Y,1,3.993433892978758,50.91784624804555,87.33164324255686,73.96764809695196,2019Q1
882,USA,p1,Monthly,Offline,N,Medium,N,N,3,3.0,29.99,69.13553262072591,68.6,2020Q1
6570,India,p1,Annual,Offline,Y,High,N,Y,5,4.998782957893237,23.23585501493324,75.13637418014119,75.30587979781404,2018Q4
8544,USA,p1,Annual,Offline,Y,Low,Y,Y,5,5.007373228706008,5.070251734156868,70.90096957090358,67.71186676112967,2019Q2
82,Japan,p1,Bi-annual,Digital,Y,Medium,N,Y,3,7.0,20.99,93.47669098529036,90.5,2020Q1
8398,USA,p1,Annual,Digital,N,Medium,Y,N,4,5.995515258986607,27.25909239889086,72.005172779112,75.29230206548078,2019Q3
660,USA,p1,Monthly,Digital,N,High,Y,Y,3,5.0,28.4905,73.05539281879108,73.5,2020Q1
2682,Japan,p1,Bi-annual,Digital,Y,High,N,N,1,6.0,21.05,88.06694671640403,90.1,2020Q2
5228,USA,p1,Annual,Offline,N,Low,N,Y,2,5.0,24.83,74.66056679008855,74.16,2019Q4
4568,USA,p1,Annual,Digital,Y,High,Y,N,4,4.0,53.73070000000001,82.70068596899984,78.1522,2020Q3
7342,India,p2,Monthly,Offline,N,Low,N,Y,1,2.973070662620223,17.433559034520734,72.95528362007252,74.28924994875048,2018Q4
995,USA,p2,Monthly,Offline,N,High,N,N,5,7.0,47.99,77.23892852261987,77.42,2020Q1
373,India,p2,Monthly,Offline,N,Low,N,Y,4,6.0,17.99,74.54217635505722,70.0,2020Q1
5993,USA,p2,Annual,Offline,Y,Low,N,N,1,4.0,91.45,76.62273114810537,75.47000000000001,2019Q4
5575,India,p2,Annual,Offline,N,Medium,N,N,5,5.0,16.86,71.6945454175332,70.16,2019Q4
961,USA,p2,Annual,Offline,Y,High,N,N,5,7.0,89.99,86.09076109640654,82.32,2020Q1
6638,India,p1,Monthly,Digital,N,High,N,N,5,3.009560210855424,11.965826590860418,68.98944926270845,74.85983263650483,2019Q1
523,India,p2,Annual,Offline,N,Medium,Y,Y,5,5.0,13.491,82.63339976158227,80.85,2020Q1
7706,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,1,8.120865628856262,29.9816833570306,88.54100474774884,89.92645312736153,2019Q3
4808,USA,p1,Annual,Offline,Y,Medium,N,Y,3,3.0,55.31,75.43055075251408,76.68,2019Q4
8633,USA,p1,Monthly,Digital,Y,High,Y,N,3,4.999321313038144,63.906338068142034,77.55469390701535,68.9862900805181,2019Q3
8959,USA,p2,Annual,Digital,Y,High,N,Y,5,5.013103942776443,36.17010063486113,80.03869427649235,88.24138380082579,2019Q1
2749,India,p2,Monthly,Offline,N,Low,N,N,5,2.0,19.24,69.70979582683479,67.35,2020Q2
6791,India,p1,Monthly,Digital,Y,Medium,Y,Y,4,6.0287187592133415,5.005378356796952,79.19055342750157,69.51048454206291,2018Q4
6453,India,p1,Annual,Digital,Y,Low,N,Y,5,3.997181865947676,6.423197384087517,73.84208143480976,70.86910307645269,2019Q3
4857,USA,p2,Monthly,Digital,N,Medium,N,Y,4,4.0,51.16,76.6030394520835,70.83,2019Q4
1327,India,p2,Monthly,Digital,N,Medium,Y,N,5,4.0,16.7307,71.99414540820823,70.78049999999999,2020Q1
9079,USA,p2,Annual,Offline,N,Low,Y,N,5,5.982543539936475,40.86854610320667,80.28565048018048,93.72739634283136,2019Q2
7764,Japan,p1,Monthly,Digital,Y,Low,N,Y,1,3.035972741676877,30.48307784486753,78.45507656849735,65.45270595454188,2018Q4
9064,USA,p2,Annual,Offline,N,Low,N,N,2,4.505671959586644,35.15506215741904,78.74391148685558,78.39472736071625,2019Q3
6824,India,p1,Monthly,Offline,N,Low,N,Y,5,5.996523402967848,26.029413513358584,65.5735336860016,77.9288670384079,2018Q4
2181,USA,p2,Monthly,Digital,N,Medium,Y,Y,1,4.0,43.3005,78.48288574681884,78.94000000000001,2020Q2
2379,India,p2,Annual,Offline,Y,Medium,N,N,5,5.0,8.370000000000001,73.48267530428788,76.01,2020Q2
604,USA,p1,Monthly,Offline,Y,High,Y,Y,4,4.0,62.69049999999999,81.28345590902512,79.8,2020Q1
2795,Japan,p2,Bi-annual,Digital,Y,Low,N,N,4,6.0,38.41,95.0,91.7,2020Q2
5336,USA,p1,Annual,Offline,N,Medium,Y,Y,3,6.0,19.8105,81.73758616814918,82.15499999999999,2019Q4
8250,Japan,p2,Monthly,Digital,Y,Low,N,Y,2,6.991620350298173,37.32150973957145,90.57741318057204,76.39344440566393,2019Q3
3821,USA,p2,Monthly,Offline,N,High,Y,Y,5,4.0,41.691,81.56155325824366,88.4,2020Q3
2193,USA,p2,Annual,Digital,Y,High,Y,Y,4,5.0,84.58059999999999,81.91984776217909,85.34,2020Q2
8762,USA,p1,Monthly,Offline,N,Medium,Y,N,1,4.998374949056303,29.057992701256165,86.36697079877665,79.41260130424513,2018Q4
1486,India,p1,Monthly,Digital,N,High,Y,N,1,3.0,6.6405,63.22473204545788,64.82700000000001,2020Q1
1714,Japan,p1,Annual,Digital,Y,Medium,N,Y,1,5.0,22.43,81.78818170118808,85.06,2020Q2
7382,India,p2,Monthly,Offline,N,Medium,Y,N,3,3.999896213975896,14.3520660142588,81.75158559825445,76.82231870027142,2019Q2
706,India,p1,Annual,Digital,Y,Low,Y,Y,5,2.0,8.9206,67.08826230476856,68.9,2020Q1
5068,India,p1,Monthly,Offline,N,High,N,Y,2,4.0,5.84,66.14733534050674,68.05,2019Q4
1296,USA,p1,Annual,Offline,Y,Medium,Y,N,4,6.0,52.2405,83.14788593354199,80.262,2020Q1
4575,India,p2,Monthly,Digital,Y,High,Y,N,4,4.0,12.3607,73.06631774902901,75.21920000000001,2020Q3
811,Japan,p2,Annual,Digital,Y,Medium,N,N,4,7.0,41.99,86.77321479183281,89.18,2020Q1
3593,Japan,p2,Annual,Offline,N,Low,N,Y,4,5.0,32.45,84.6495008961619,87.54,2020Q3
5572,USA,p1,Annual,Offline,N,Medium,N,N,5,5.0,26.73,71.90678299898944,73.71999999999998,2019Q4
2688,Japan,p1,Annual,Offline,N,High,N,N,2,6.0,13.41,83.38382712494509,84.39,2020Q2
7973,Japan,p2,Annual,Offline,N,Low,N,N,2,4.49843598537596,33.778817256260034,84.05792448822653,84.73162411299424,2018Q4
4657,USA,p2,Annual,Offline,Y,Low,Y,N,5,5.0,86.09049999999999,85.68462041113733,82.749,2020Q3
6547,India,p1,Annual,Offline,N,Medium,N,N,5,2.1078990195435727,7.457799681232468,73.76786521807449,71.83552560673226,2019Q3
8441,USA,p1,Annual,Digital,Y,Medium,Y,N,3,5.014264414702384,25.33420216815165,80.43705978183645,80.49649274979619,2019Q3
3787,India,p2,Annual,Offline,N,High,Y,Y,3,4.0,16.9906,82.86207395356283,77.13,2020Q3
3511,USA,p2,Monthly,Offline,Y,Low,N,Y,5,6.0,110.0,79.07775492251507,75.54,2020Q3
7847,Japan,p1,Monthly,Offline,Y,Low,Y,N,5,5.0023361110970805,103.46649822898162,82.72469295428922,75.28998344686835,2019Q1
5567,India,p2,Monthly,Digital,Y,Medium,N,N,4,5.0,13.91,67.24716161113211,67.67999999999999,2019Q4
9046,USA,p2,Annual,Offline,N,High,Y,N,1,4.002915723728783,34.88391081965549,83.27988481506483,87.40322535010553,2018Q4
5637,India,p2,Monthly,Offline,N,Medium,N,N,4,5.0,18.52,67.24282095774305,67.58,2019Q4
5450,India,p1,Annual,Offline,Y,Low,Y,Y,4,4.0,11.015700000000002,85.24466486574178,74.315,2019Q4
6433,India,p1,Annual,Digital,Y,Low,N,N,1,4.996422333808369,11.603476430261216,64.20483377393833,61.55946364434128,2019Q1
7575,Japan,p1,Bi-annual,Digital,N,Medium,N,N,5,5.9855921359679565,12.97894788406834,82.84990241204285,86.74910993656178,2018Q4
4383,India,p2,Annual,Offline,N,Low,N,N,5,4.0,15.32,70.42101525800506,69.495,2020Q3
4962,USA,p1,Annual,Digital,N,High,N,Y,3,4.0,26.94,70.76293838637775,74.05,2019Q4
960,USA,p1,Annual,Offline,Y,High,N,N,5,4.0,54.99,81.59382551703345,79.38,2020Q1
1924,Japan,p1,Annual,Offline,Y,Low,N,Y,5,6.0,21.93,85.99394426620862,88.56,2020Q2
8646,USA,p1,Monthly,Digital,Y,Low,N,N,4,3.011646882483189,16.549345009201822,61.83244964598764,74.03399053002009,2018Q4
5936,USA,p1,Annual,Offline,Y,Low,N,N,4,3.0,57.11000000000001,74.0062869569571,72.85,2019Q4
1435,India,p2,Annual,Digital,Y,High,Y,N,4,3.0,8.91,80.878786988223,79.772,2020Q1
56,USA,p1,Annual,Offline,Y,Medium,N,Y,4,6.0,54.99,75.25746186884913,77.0,2020Q1
1244,Japan,p1,Annual,Offline,Y,Low,N,N,1,5.0,22.99,81.1653047913786,83.3,2020Q1
333,Japan,p2,Monthly,Digital,N,High,N,Y,2,6.0,35.99,84.22914460477665,87.0,2020Q1
2947,India,p2,Annual,Offline,Y,Medium,Y,N,3,5.0,10.167000000000002,77.76037060855529,77.685,2020Q2
1683,USA,p2,Annual,Digital,N,Medium,N,Y,3,6.0,38.57,77.76775432895178,78.92,2020Q2
6025,Japan,p2,Annual,Offline,N,Low,N,N,2,6.0,32.86,80.2338465717407,84.35,2019Q4
7972,Japan,p2,Annual,Offline,N,Low,N,N,1,5.977931221675533,36.73982703167552,79.34978792522685,88.99729562172955,2019Q3
4732,USA,p1,Monthly,Digital,Y,Low,Y,N,2,3.0,64.1806,76.97612910044825,69.5272,2020Q3
4172,India,p1,Annual,Digital,N,High,N,N,5,4.0,5.5,72.84702215280164,65.48,2020Q3
329,USA,p2,Monthly,Digital,N,High,N,Y,1,4.0,47.99,76.5539788172571,73.5,2020Q1
3211,USA,p2,Annual,Digital,N,Medium,N,Y,3,5.0,42.13,76.09986070438053,76.86,2020Q3
1576,USA,p1,Annual,Digital,N,Low,Y,N,1,4.0,23.7405,69.64922093207932,73.059,2020Q1
7731,Japan,p1,Bi-annual,Offline,Y,Medium,Y,Y,3,3.999793974604761,24.119150483863606,80.704236842556,79.18984122749768,2019Q3
2010,USA,p1,Monthly,Offline,N,Low,N,Y,4,4.0,27.63,72.42335635560566,71.86,2020Q2
7797,Japan,p1,Monthly,Offline,N,Low,N,N,4,4.004418875605466,22.42618670185176,84.67751049341112,84.62223549138459,2019Q3
3303,India,p2,Monthly,Digital,Y,Medium,N,Y,1,3.0,15.54,67.90750057442006,65.45,2020Q3
2179,India,p2,Annual,Digital,N,Medium,Y,Y,5,2.0,14.5807,71.54882238259046,72.655,2020Q2
6194,India,p1,Annual,Offline,N,High,Y,N,3,5.0,8.880500000000001,75.32958148686988,68.84,2019Q4
3409,India,p2,Annual,Digital,Y,High,N,Y,3,4.0,9.28,77.90949095095985,74.62,2020Q3
5806,Japan,p1,Monthly,Offline,N,High,N,N,5,5.0,18.16,82.11286844003246,81.66,2019Q4
8587,USA,p1,Monthly,Digital,N,Low,N,N,5,3.039130342897484,30.57704325909645,70.60302577089487,70.50843401879855,2018Q4
1207,India,p2,Monthly,Digital,Y,Low,N,N,3,4.0,12.99,67.79765234362972,67.62,2020Q1
7399,India,p2,Monthly,Offline,Y,High,N,Y,1,4.013481022311901,21.382422571399083,81.54996458228612,91.69025150906876,2019Q3
8712,USA,p1,Monthly,Offline,N,High,Y,N,1,3.022455486876235,67.0318881866395,73.38630583943844,60.87801312705634,2019Q2
8284,Japan,p2,Monthly,Offline,N,High,Y,Y,1,6.004835667312568,43.08576255820423,82.04814076715995,88.38331846041656,2019Q1
9062,USA,p2,Annual,Offline,N,Low,N,N,1,3.9976870901661714,29.17227742840372,83.3563832912978,73.55805150496165,2019Q1
3886,India,p1,Monthly,Offline,N,Low,Y,Y,5,5.0,7.480700000000001,71.14459891153952,70.71,2020Q3
2309,USA,p2,Monthly,Digital,N,Low,Y,Y,5,5.0,47.5607,74.71022738344578,76.785,2020Q2
9165,USA,p2,Annual,Offline,Y,Low,Y,Y,2,5.004047703147153,88.0229862285941,88.44218985827253,77.73720424559872,2019Q1
4639,India,p2,Monthly,Digital,Y,High,Y,N,1,3.0,10.7206,77.99243600438601,73.1672,2020Q3
6176,USA,p1,Annual,Offline,Y,High,Y,N,3,5.0,52.360600000000005,84.30026156780742,80.35640000000001,2019Q4
7754,Japan,p1,Monthly,Digital,Y,High,N,Y,5,3.988108816056783,68.71663102974779,69.87136935066951,60.6993849699937,2018Q4
5477,USA,p2,Monthly,Digital,N,Low,Y,Y,4,5.0,45.69070000000001,80.19187022115038,78.655,2019Q4
4528,USA,p1,Annual,Offline,Y,Medium,Y,N,3,5.0,50.98070000000001,77.49073593621668,78.80499999999999,2020Q3
2525,India,p2,Monthly,Offline,N,Medium,N,N,1,6.0,16.669999999999998,70.95612436992188,68.94,2020Q2
1307,India,p2,Annual,Digital,Y,Medium,Y,N,5,4.0,9.207,76.39788247007486,75.49920000000002,2020Q1
3989,USA,p2,Annual,Offline,N,Medium,N,N,5,5.0,38.98,77.48222152213211,79.9,2020Q3
4311,USA,p2,Annual,Digital,Y,Low,N,N,4,6.0,87.17,84.78036860982071,80.485,2020Q3
6712,India,p1,Monthly,Digital,Y,High,Y,N,5,4.0191961170779695,68.51517110026106,67.80684750739957,64.23605596974208,2019Q2
1926,USA,p1,Monthly,Offline,Y,Low,N,Y,5,4.0,68.88,69.86679929293884,69.61,2020Q2
3394,India,p1,Annual,Offline,Y,High,N,Y,4,6.0,6.640000000000001,74.59257365485658,75.35,2020Q3
1675,USA,p2,Monthly,Offline,N,Medium,N,Y,3,3.0,48.67,74.93765167783562,76.32,2020Q2
8713,USA,p1,Monthly,Offline,N,High,Y,N,3,5.002532469822894,47.77342849402668,85.4840038152235,78.07260413484042,2019Q3
5448,USA,p1,Annual,Offline,Y,Low,Y,Y,5,5.0,50.430600000000005,82.05438131717786,83.41000000000001,2019Q4
8667,USA,p1,Monthly,Digital,Y,Low,Y,Y,3,4.012809143191274,87.6466894272549,75.00604996235796,69.2489504138141,2018Q4
121,India,p2,Monthly,Offline,Y,Medium,N,Y,1,3.0,12.99,70.80322392789273,72.0,2020Q1
5207,USA,p2,Monthly,Offline,Y,Low,N,Y,1,4.0,110.0,69.81670315134485,70.87,2019Q4
4966,Japan,p1,Annual,Digital,N,High,N,Y,4,6.0,13.14,87.54294938580883,86.35,2019Q4
1191,USA,p2,Monthly,Offline,Y,Low,N,N,3,5.0,107.99,72.30001435057059,75.215,2020Q1
6730,India,p1,Monthly,Digital,Y,Low,N,N,5,4.004953857770543,8.85929417014364,71.2777200892076,65.86385789286305,2018Q4
4426,Japan,p1,Annual,Digital,Y,Low,N,N,2,3.0,21.09,84.90697120576723,84.22,2020Q3
756,USA,p1,Monthly,Digital,N,Low,Y,Y,3,4.0,28.1906,75.40446488535446,72.61,2020Q1
3873,USA,p2,Annual,Digital,Y,Low,Y,Y,5,6.0,83.3107,87.96144821461823,85.1775,2020Q3
3513,India,p2,Monthly,Offline,Y,Low,N,Y,5,4.0,13.2,72.74037989225587,73.04,2020Q3
4998,India,p1,Monthly,Digital,Y,High,N,Y,2,2.0,15.58,64.90922383178949,62.41,2019Q4
3501,Japan,p2,Monthly,Digital,N,High,N,Y,3,6.0,37.31,82.31632957627197,85.68,2020Q3
7304,India,p2,Monthly,Offline,N,High,N,N,1,4.004228630172502,21.849903448029067,68.48917742049484,70.8550691873035,2019Q1
7751,Japan,p1,Monthly,Digital,Y,High,N,N,4,5.002150012661502,28.303357897809047,73.99126449820584,82.56430274362927,2019Q1
3278,Japan,p1,Bi-annual,Digital,N,Medium,N,Y,3,7.0,12.29,88.30759842055522,88.7,2020Q3
830,Japan,p1,Monthly,Offline,N,Medium,N,N,5,3.0,17.99,77.47592109986076,81.34,2020Q1
5576,Japan,p1,Annual,Offline,N,Medium,N,N,5,4.0,15.61,81.31445230127703,82.67999999999999,2019Q4
8393,USA,p1,Annual,Digital,N,Medium,N,Y,4,4.008947943033757,25.50786034159561,86.78321699639258,71.58432496795855,2019Q3
5898,Japan,p1,Annual,Digital,Y,Low,N,N,4,7.0,23.96,85.9056460398201,82.82000000000001,2019Q4
2082,India,p1,Monthly,Digital,N,Low,N,Y,1,3.0,7.78,65.04901538776548,61.21,2020Q2
5398,India,p1,Monthly,Digital,Y,High,Y,Y,4,5.0,7.6206,73.69847233154206,73.66999999999999,2019Q4
8782,USA,p1,Monthly,Offline,Y,High,Y,N,2,5.002435560828607,48.11503236753597,81.69258730910927,75.16722616739915,2019Q3
7286,India,p2,Monthly,Digital,Y,Low,Y,N,4,5.00836227459344,16.966668358664464,79.55051777253288,72.95886172718329,2018Q4
7554,Japan,p1,Bi-annual,Digital,N,High,N,Y,2,5.994004854286767,23.06330708626999,86.35107363477934,89.84853384307509,2019Q1
35,USA,p2,Monthly,Offline,N,Medium,N,Y,5,5.0,47.99,74.14669358682268,77.0,2020Q1
5179,USA,p2,Monthly,Offline,N,Low,N,Y,4,6.0,51.260000000000005,74.81068553844045,72.73,2019Q4
5752,Japan,p1,Bi-annual,Offline,N,High,N,N,3,5.0,14.12,85.72261504582266,85.61,2019Q4
7183,India,p2,Annual,Offline,Y,Medium,Y,N,5,5.014838015693539,7.12418556168925,77.95670657686102,69.3664376946381,2019Q1
3390,Japan,p1,Bi-annual,Digital,N,High,N,Y,5,5.0,13.24,92.12884395488489,91.75,2020Q3
880,Japan,p1,Annual,Offline,N,Medium,N,N,3,4.0,14.99,89.99354210230702,82.81,2020Q1
8778,USA,p1,Monthly,Offline,Y,High,N,Y,2,4.001193524825536,106.65835088365849,84.22335364489355,74.41296182487575,2018Q4
826,USA,p1,Monthly,Offline,N,Medium,N,N,5,5.0,29.99,76.40713720500489,70.07,2020Q1
9139,USA,p2,Annual,Offline,Y,Low,N,N,4,6.002967552304286,47.60523551429479,82.95960483470611,84.78358244760393,2018Q4
2262,India,p1,Monthly,Digital,Y,High,Y,Y,1,4.0,9.2457,70.52834497130085,69.92,2020Q2
4660,USA,p1,Monthly,Offline,Y,Low,Y,N,5,5.0,64.7705,70.93901532458494,72.52250000000001,2020Q3
5001,Japan,p2,Monthly,Digital,Y,High,N,Y,3,6.0,50.93,80.38700376682846,84.06,2019Q4
6096,USA,p1,Annual,Offline,N,Medium,Y,N,3,5.0,27.9106,80.42061909881822,74.0094,2019Q4
552,USA,p1,Annual,Offline,N,Medium,Y,Y,3,5.0,23.4906,83.67457313357657,80.03,2020Q1
167,Japan,p2,Bi-annual,Digital,N,Medium,N,Y,1,5.0,26.99,93.84594622227384,89.5,2020Q1
2943,India,p2,Monthly,Digital,N,Medium,Y,N,4,5.0,19.3905,70.27410689436505,66.1285,2020Q2
2832,India,p1,Monthly,Offline,Y,Low,N,N,1,3.0,13.19,66.3586275269578,62.98,2020Q2
4902,Japan,p1,Monthly,Offline,N,Medium,N,Y,1,6.0,20.99,80.06033550899468,79.5,2019Q4
7185,India,p2,Bi-annual,Digital,N,Low,N,N,1,3.018456097544305,21.03045730047851,72.56158130354683,64.58371718282004,2019Q1
3600,Japan,p1,Bi-annual,Offline,N,Low,N,Y,2,6.0,15.33,83.40024668498212,83.16,2020Q3
1128,USA,p1,Annual,Offline,Y,Low,N,N,4,4.0,54.99,76.62092210090897,75.95,2020Q1
2200,USA,p1,Annual,Offline,N,High,Y,Y,5,4.0,25.3506,75.52457775977466,80.82000000000001,2020Q2
23,India,p2,Monthly,Digital,Y,Medium,N,Y,5,3.0,12.99,67.60320515522811,70.0,2020Q1
8265,Japan,p2,Monthly,Digital,Y,Medium,N,Y,3,2.9772230733818548,23.96987124211605,69.49916042095339,67.7443004876497,2019Q3
2526,Japan,p1,Monthly,Offline,N,Medium,N,N,1,6.0,18.95,79.07682976655623,79.89,2020Q2
7946,Japan,p2,Annual,Offline,N,High,N,N,1,5.006313428314691,26.23137342951465,86.13083869785538,78.12535646383377,2019Q1
7038,India,p2,Annual,Digital,Y,Low,N,N,3,3.995457263589681,9.501281116855557,60.24920112612694,62.82858649751682,2019Q1
7586,Japan,p1,Bi-annual,Digital,Y,High,N,N,2,4.995016241733024,20.230796855543588,86.7971046866157,83.99570779212932,2019Q3
6317,USA,p2,Monthly,Digital,Y,Low,Y,N,1,6.0,95.551,84.19979983698946,81.95100000000001,2019Q4
8920,USA,p2,Annual,Digital,N,Low,Y,Y,5,6.01053542164834,26.42998366786884,77.15738418950127,62.63198443965045,2018Q4
5012,India,p1,Monthly,Offline,N,High,N,Y,3,5.0,5.5,67.17285180672967,71.03,2019Q4
7980,Japan,p2,Annual,Offline,N,Low,N,Y,2,7.068698641515338,35.752437094187016,91.62847607287826,95.0,2019Q1
7175,India,p2,Annual,Offline,Y,Medium,N,N,4,4.003433488351127,15.038194583862628,74.94756224351885,81.4306497241296,2019Q2
5765,Japan,p2,Monthly,Digital,N,High,N,N,4,5.0,38.58,82.9849797275818,82.67,2019Q4
6107,India,p2,Annual,Digital,N,Medium,Y,N,3,5.0,13.231,76.81090571295785,74.64200000000001,2019Q4
7408,India,p2,Monthly,Offline,Y,Low,N,N,0,4.008878633261813,17.952018287699413,72.69446413184525,76.54213356310117,2019Q3
2926,India,p1,Monthly,Digital,Y,Medium,Y,N,3,6.0,13.3655,64.52700710755082,62.89149999999999,2020Q2
1241,USA,p2,Annual,Offline,Y,Low,N,N,1,4.0,89.99,77.04805951726509,76.93,2020Q1
