country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
Japan,p1,Monthly,Offline,N,Low,Y,Y,5,6.987454891,36.6053196,81.44561807,83.5177835,2019Q1
India,p1,Annual,Offline,N,Low,Y,Y,5,5.0,6.8005,72.18340725,71.865,2019Q4
USA,p2,Monthly,Digital,N,High,Y,Y,1,4.0,46.041,75.02019912,78.0,2020Q3
USA,p2,Annual,Offline,Y,High,N,Y,3,3.983846628,9.062454001,72.12868793,89.32431436,2019Q1
USA,p1,Annual,Offline,Y,Low,Y,Y,1,5.006648116,30.89856298,80.16835901,75.8810731,2019Q1
Japan,p1,Annual,Digital,Y,High,N,N,4,4.0,22.99,81.77696663,87.22,2020Q1
Japan,p1,Monthly,Offline,N,Low,N,Y,3,4.0,19.96,82.23072787,80.03,2020Q2
USA,p2,Annual,Digital,Y,Low,Y,N,4,4.50344833,90.44456386,84.03069345,80.09655906,2019Q3
India,p1,Monthly,Digital,N,High,Y,N,1,3.0,6.6405,63.22473205,64.827,2020Q1
USA,p2,Monthly,Offline,N,Low,N,N,5,4.0,48.85,72.74720899,73.62,2019Q4
Japan,p2,Annual,Offline,N,Low,Y,N,5,5.998891992,40.44201756,83.83945501,77.17964971,2019Q3
Japan,p1,Monthly,Offline,N,Low,N,N,4,3.0,17.87,82.49725216,80.48,2020Q3
USA,p2,Annual,Digital,Y,High,N,N,5,5.0,90.84,79.57042258,78.04,2019Q4
Japan,p1,Annual,Offline,N,Low,Y,N,4,4.009166337,18.74402586,86.61083576,74.25186142,2019Q1
Japan,p2,Bi-annual,Digital,Y,High,N,Y,1,5.0,38.43,93.55787779,95.56,2019Q4
Japan,p1,Annual,Digital,N,Low,N,Y,2,5.001277351,24.36603918,78.72133196,78.93379836,2019Q3
India,p1,Monthly,Digital,Y,Medium,Y,N,4,5.0,10.8006,72.60135081,65.9638,2020Q1
Japan,p1,Annual,Digital,Y,Low,N,N,4,7.0,20.06,88.36505804,86.72,2020Q3
USA,p1,Monthly,Offline,Y,High,Y,Y,5,5.0,64.4606,74.59963734,74.95,2020Q3
India,p2,Monthly,Digital,Y,High,Y,Y,2,4.0,12.2106,78.1201169,73.14,2020Q1
India,p2,Annual,Digital,Y,High,N,Y,3,4.0,9.7,73.37965404,74.2,2019Q4
India,p2,Annual,Offline,Y,Low,N,N,5,5.0,8.37,81.82163572,75.275,2020Q3
Japan,p2,Annual,Digital,Y,Low,N,Y,5,7.01181274,41.35913341,91.43650241,93.57585617,2018Q4
India,p2,Monthly,Digital,N,High,N,Y,3,3.0,17.22,72.47511912,69.27,2020Q3
USA,p2,Annual,Digital,Y,Low,Y,Y,1,6.003898034,101.8725396,82.12274408,86.51405533,2019Q2
Japan,p2,Bi-annual,Digital,N,Medium,N,N,1,5.0,26.76,88.54840836,87.94,2019Q4
India,p1,Annual,Digital,Y,Low,N,Y,3,4.0,11.7,56.01318645,61.29,2020Q2
India,p1,Monthly,Offline,N,Low,Y,Y,5,3.0,6.5007,72.12826776,71.69,2020Q1
USA,p2,Monthly,Offline,Y,High,N,Y,2,3.996309933,51.54984753,84.7954412,81.7767811,2019Q3
USA,p2,Annual,Digital,Y,Low,Y,Y,5,5.007486653,77.43092602,78.51294183,83.32005936,2019Q1
India,p1,Annual,Offline,N,Low,Y,N,3,3.995938722,6.122107026,78.61160295,75.03449182,2019Q2
USA,p2,Annual,Offline,Y,Medium,N,N,2,6.0,87.56,78.95198002,80.34,2020Q3
USA,p2,Monthly,Digital,N,Medium,Y,N,1,7.0,44.1505,75.4423168,76.557,2019Q4
Japan,p1,Monthly,Digital,Y,High,N,N,5,4.0,29.91,81.7378514,80.4,2020Q2
USA,p1,Annual,Digital,N,High,N,Y,4,5.0,23.27,77.09513505,77.72,2020Q3
USA,p1,Monthly,Offline,Y,High,Y,N,5,5.0,62.6905,74.80253293,78.204,2020Q1
Japan,p2,Monthly,Offline,N,Medium,Y,N,1,3.986154992,51.50817795,80.65404746,77.84005606,2019Q1
Japan,p2,Monthly,Digital,Y,Medium,N,Y,1,6.0,50.19,83.0656431,83.3,2020Q3
India,p1,Monthly,Offline,Y,Low,Y,N,5,4.665729945,25.03604749,68.38949756,66.83236274,2019Q1
India,p1,Monthly,Digital,N,High,Y,Y,1,3.0,6.6405,70.20389623,66.15,2020Q1
India,p2,Monthly,Digital,N,Low,N,Y,3,4.02228107,5.284291092,67.92433585,65.70355552,2019Q3
India,p1,Monthly,Digital,Y,Low,N,N,1,3.0,10.7,64.03192103,62.53,2019Q4
India,p1,Monthly,Offline,N,Medium,N,Y,3,4.010995702,27.40993717,74.92484889,65.92707825,2018Q4
India,p1,Monthly,Offline,N,High,Y,N,3,4.019850724,8.016074296,76.03971456,72.57199599,2019Q1
USA,p2,Annual,Digital,N,Medium,Y,N,5,4.027182865,37.4542128,78.05741841,89.20320395,2019Q1
India,p1,Annual,Digital,Y,High,N,Y,4,3.0,7.56,71.69022216,68.43,2020Q2
India,p2,Annual,Digital,Y,Low,N,Y,5,4.005501333,10.35725063,66.21907102,68.59242955,2019Q3
India,p1,Annual,Digital,N,Low,N,Y,4,3.0,7.02,67.47061163,62.47,2020Q2
USA,p1,Monthly,Offline,Y,Low,Y,Y,5,5.007191509,53.94117034,82.76291907,74.01299745,2018Q4
Japan,p2,Annual,Digital,Y,High,N,Y,5,6.0,39.89,92.35603661,95.1,2020Q2
USA,p2,Annual,Offline,Y,Low,Y,Y,5,6.0,86.9605,84.92094695,83.58,2019Q4
USA,p1,Annual,Digital,N,Low,Y,N,5,4.0,21.4805,74.45888837,76.8625,2019Q4
India,p2,Monthly,Digital,Y,Low,Y,N,5,3.0,14.4107,69.51665218,70.0234,2019Q4
Japan,p1,Bi-annual,Digital,N,Medium,N,Y,5,5.0,13.49,90.47595127,88.5,2020Q1
India,p1,Annual,Offline,Y,High,N,Y,1,2.0,10.04,66.88103413,71.45,2019Q4
Japan,p2,Bi-annual,Digital,Y,High,N,Y,3,6.0,37.99,95.0,97.0,2020Q1
USA,p1,Annual,Offline,N,Medium,N,Y,4,5.0,23.07,78.79662762,78.92,2020Q2
India,p1,Monthly,Offline,N,Medium,N,Y,3,5.0,5.5,71.39462765,69.11,2020Q3
Japan,p1,Monthly,Digital,Y,Low,N,Y,3,5.0,27.99,84.33991692,79.5,2020Q1
USA,p1,Monthly,Offline,Y,Low,N,N,3,3.999852094,65.85478737,79.45816257,68.30196816,2018Q4
Japan,p1,Monthly,Offline,N,High,N,Y,0,6.013307454,20.60160192,80.12365486,81.02638824,2019Q2
India,p1,Annual,Digital,Y,Medium,Y,N,2,5.007424612,17.34297004,80.43367884,65.439367,2019Q1
India,p1,Monthly,Digital,N,Low,Y,N,5,4.0,6.5706,64.45533669,64.925,2020Q1
India,p1,Annual,Digital,Y,Low,Y,Y,1,4.005804916,8.32717172,70.63876127,65.64453298,2019Q3
India,p1,Annual,Offline,N,High,N,N,1,5.0,5.5,73.23650717,69.79,2019Q4
USA,p2,Monthly,Offline,Y,Medium,N,Y,3,4.0,107.99,74.64340258,77.5,2020Q1
India,p2,Monthly,Digital,Y,Medium,Y,N,5,4.0,11.1106,70.34557751,73.816,2020Q2
USA,p2,Annual,Digital,N,Low,N,Y,0,5.0,38.8,79.20367373,77.69,2019Q4
India,p2,Monthly,Digital,N,Medium,N,N,4,5.0,19.56,64.45235186,63.6,2019Q4
India,p1,Monthly,Offline,N,Low,Y,N,3,4.0,5.5,69.59811773,70.704,2020Q2
Japan,p1,Annual,Digital,Y,Medium,N,Y,3,5.0,22.07,86.15988179,85.92,2020Q3
USA,p1,Annual,Digital,N,High,N,N,2,6.0,24.99,72.66391653,70.56,2020Q1
Japan,p2,Monthly,Digital,N,Medium,N,Y,4,4.017645935,38.72030496,74.76056709,71.64277907,2019Q1
USA,p2,Monthly,Digital,Y,High,N,N,3,5.0,105.12,78.11725144,79.31,2020Q2
USA,p1,Annual,Offline,Y,High,N,N,4,6.0,55.77,74.79950659,75.66,2020Q2
India,p1,Monthly,Digital,N,Medium,Y,Y,1,4.0,6.04,70.77927492,68.015,2019Q4
USA,p2,Monthly,Offline,Y,Low,N,Y,3,4.9932743,51.9256694,83.75796816,87.90147288,2018Q4
USA,p2,Annual,Digital,N,Low,Y,N,5,7.0,37.1907,76.33950732,81.7908,2020Q1
India,p2,Monthly,Offline,N,High,N,Y,3,4.0,17.99,71.57684876,70.0,2020Q1
USA,p1,Annual,Offline,N,Medium,N,Y,3,3.0,24.99,74.0718875,75.5,2020Q1
India,p1,Annual,Digital,N,Low,N,N,1,3.00140288,9.306099499,60.43119199,62.52434152,2019Q3
India,p2,Monthly,Offline,Y,High,Y,Y,4,5.0,10.5205,89.67055665,80.045,2020Q3
Japan,p2,Annual,Offline,N,High,N,N,1,5.006313428,26.23137343,86.1308387,78.12535646,2019Q1
Japan,p2,Annual,Offline,N,Low,N,Y,3,7.077633937,34.54076315,88.82901113,95.0,2018Q4
India,p1,Monthly,Digital,Y,Low,N,N,3,3.0,13.24,65.56868592,59.99,2020Q2
USA,p2,Annual,Digital,Y,High,Y,Y,5,5.0,84.6007,84.72756619,85.76,2020Q2
Japan,p2,Annual,Offline,Y,Medium,N,N,4,6.0,41.99,93.17987859,91.14,2020Q1
India,p1,Monthly,Offline,N,Medium,N,N,5,4.0,6.99,67.25460063,66.15,2020Q1
USA,p1,Monthly,Digital,Y,High,N,Y,1,3.98704136,60.82983644,64.34358861,66.10226592,2019Q2
USA,p2,Monthly,Offline,Y,Medium,N,N,4,4.0,108.13,76.90654001,75.81,2020Q2
USA,p2,Annual,Offline,N,Low,N,N,5,4.505276935,36.23574562,77.85698859,78.94270922,2019Q1
India,p1,Annual,Digital,N,Medium,N,Y,1,4.0,6.38,63.538413,62.11,2020Q3
Japan,p2,Bi-annual,Offline,N,Low,N,N,4,5.0,26.99,90.120572,88.69,2020Q1
Japan,p2,Monthly,Offline,N,High,N,Y,3,5.0,35.24,92.27218526,89.25,2019Q4
Japan,p1,Bi-annual,Offline,Y,Low,N,N,3,5.0,20.99,85.08044624,85.75,2020Q1
India,p2,Annual,Digital,Y,Medium,Y,N,3,3.0,10.265,75.66754912,73.228,2020Q3
USA,p1,Monthly,Offline,N,High,N,Y,5,4.0,28.64,70.13655863,73.85,2019Q4
USA,p1,Monthly,Digital,N,Medium,Y,Y,1,4.0,29.7406,70.74317801,68.41,2020Q2
India,p1,Monthly,Offline,Y,Low,N,N,3,4.0,11.49,67.97675226,67.62,2020Q1
USA,p1,Monthly,Digital,N,Low,Y,Y,3,5.0,27.1706,72.59808912,73.63,2020Q3
India,p1,Monthly,Digital,N,Low,N,Y,4,3.0,5.5,68.38351673,64.81,2020Q3
India,p1,Monthly,Offline,N,High,Y,N,5,4.0,5.5,70.86177728,76.2054,2020Q2
USA,p2,Annual,Offline,Y,Low,N,Y,5,4.0,94.62,76.67059314,76.37,2019Q4
India,p1,Monthly,Digital,Y,Low,N,N,1,3.007201877,10.93115042,67.78566343,68.041982,2018Q4
India,p1,Monthly,Digital,Y,Low,N,N,1,3.85304481,11.06224175,63.13520819,66.31574209,2019Q2
India,p1,Annual,Digital,Y,Medium,Y,Y,5,3.0,9.0155,69.03009276,68.775,2020Q1
India,p1,Annual,Digital,Y,Low,N,Y,1,3.993187905,7.971656164,72.82667992,69.86988932,2019Q1
Japan,p1,Monthly,Digital,N,Low,N,Y,3,5.0,19.19,73.45977154,73.8,2019Q4
India,p2,Monthly,Offline,N,High,N,N,3,3.019909974,22.63763217,65.42726568,87.95527942,2019Q3
Japan,p1,Annual,Digital,N,High,N,Y,4,7.0,14.99,88.69510192,85.0,2020Q1
Japan,p2,Monthly,Offline,N,Low,N,Y,3,5.0,38.78,84.36655059,82.71,2020Q3
USA,p1,Monthly,Digital,Y,Low,N,N,5,3.0,65.99,75.61760124,69.09,2020Q1
Japan,p1,Bi-annual,Offline,Y,Low,N,N,3,4.0,19.94,89.80982684,86.8,2020Q2
India,p2,Monthly,Digital,Y,Low,Y,Y,4,6.008316481,109.2553148,73.26090069,63.47750076,2019Q3
Japan,p2,Monthly,Offline,N,High,N,N,3,5.0,36.98,87.54335732,85.74,2020Q2
USA,p1,Annual,Digital,N,Medium,Y,Y,5,4.0,23.2407,79.39955766,78.11,2020Q1
Japan,p1,Annual,Offline,N,Medium,N,N,5,5.004207966,25.98454384,78.5947605,79.76012914,2019Q1
India,p2,Annual,Offline,N,Low,Y,Y,5,5.0,14.2405,73.64209743,74.8125,2020Q1
India,p1,Monthly,Offline,Y,Low,Y,N,3,3.0,8.6955,78.12715737,73.221,2020Q2
India,p2,Annual,Offline,N,Medium,N,Y,4,5.0,14.99,74.40697364,72.0,2020Q1
USA,p2,Monthly,Offline,N,High,N,N,5,3.0,50.43,70.08773246,74.98,2020Q2
USA,p2,Monthly,Digital,N,Medium,N,Y,1,5.0,48.86,73.83227969,72.13,2019Q4
Japan,p1,Bi-annual,Offline,N,Low,N,Y,4,6.009365517,11.39041488,86.92277974,90.81702037,2019Q3
Japan,p2,Bi-annual,Offline,N,Medium,N,N,2,7.001113405,45.91966048,87.65796046,86.42985156,2019Q3
India,p1,Monthly,Offline,Y,Low,N,N,2,4.0,9.1,70.69547168,67.07,2020Q3
India,p2,Annual,Offline,Y,High,Y,Y,4,4.0,11.247,82.29552898,80.35,2020Q2
India,p1,Monthly,Offline,N,Low,N,Y,2,4.0,9.58,67.02225201,62.41,2020Q3
USA,p1,Monthly,Digital,Y,High,N,N,4,5.0,63.68,73.96590998,72.87,2020Q2
India,p1,Monthly,Digital,Y,High,Y,Y,4,5.0,7.6206,73.69847233,73.67,2019Q4
Japan,p2,Bi-annual,Offline,Y,Low,N,N,4,6.0,37.99,93.72326288,91.14,2020Q1
USA,p2,Monthly,Digital,N,High,Y,N,2,5.0,44.861,75.4333608,77.563,2020Q2
India,p1,Monthly,Digital,Y,High,Y,N,5,4.0,13.0955,66.25225486,65.734,2020Q2
India,p1,Monthly,Digital,Y,Low,Y,Y,4,2.962180028,8.601038983,59.01541106,64.21814724,2019Q3
Japan,p1,Annual,Digital,N,Low,N,N,5,4.012966325,14.76464292,70.35858911,65.72071942,2018Q4
Japan,p2,Bi-annual,Digital,Y,High,N,N,3,5.0,37.99,92.93902091,95.06,2020Q1
USA,p1,Annual,Offline,Y,Low,N,Y,4,6.0,55.67,76.62154348,75.82,2019Q4
USA,p2,Monthly,Offline,Y,Medium,Y,N,4,3.0,99.281,79.4815902,79.299,2020Q3
USA,p1,Monthly,Offline,N,Medium,N,Y,4,3.0,27.53,80.06706015,73.96,2020Q3
USA,p1,Annual,Offline,N,Low,N,Y,4,7.0,24.99,79.28385066,76.5,2020Q1
Japan,p1,Annual,Offline,N,Medium,N,Y,2,6.0,17.91,76.99733086,78.58,2019Q4
USA,p2,Monthly,Offline,N,High,Y,N,1,3.0,44.6307,82.54772853,81.2665,2020Q1
USA,p1,Annual,Offline,N,Low,N,N,3,5.0,25.09,75.21727387,73.4,2020Q3
USA,p2,Annual,Digital,N,Low,Y,N,3,3.0,35.991,83.94055268,82.7365,2020Q1
USA,p1,Annual,Digital,Y,Low,N,N,0,7.0,55.58,70.19575653,72.91,2019Q4
India,p1,Monthly,Digital,Y,Medium,Y,N,5,3.999370445,8.14546774,76.28195824,65.05835552,2018Q4
USA,p1,Annual,Offline,N,Medium,N,N,2,2.0,25.66,76.34700461,72.34,2020Q3
Japan,p1,Monthly,Offline,N,High,Y,N,5,3.034402573,29.70339205,78.75765734,79.39550476,2019Q2
India,p1,Monthly,Offline,N,Low,Y,Y,5,4.00888693,8.089423179,67.93815663,70.05762133,2019Q3
India,p1,Annual,Digital,Y,Low,Y,N,5,3.0,8.9206,72.62446031,67.522,2020Q1
India,p2,Monthly,Offline,N,Low,N,N,1,3.669913709,13.09333859,72.32227998,65.81369703,2019Q1
USA,p1,Annual,Digital,N,Low,Y,Y,2,3.0,23.7906,78.70210429,75.49,2020Q3
India,p2,Annual,Offline,N,High,N,N,3,4.996280531,10.41195038,71.95928154,75.410796,2019Q2
USA,p1,Monthly,Offline,N,Medium,N,Y,2,4.0,29.99,67.72481207,69.5,2020Q1
India,p2,Monthly,Offline,N,Medium,N,N,4,5.0,16.44,80.63615976,71.13,2020Q3
Japan,p1,Annual,Offline,Y,High,N,Y,4,5.0,20.83,88.93434733,90.66,2019Q4
India,p2,Annual,Offline,N,Medium,Y,Y,5,4.010924896,14.39150725,67.91162822,78.87564502,2019Q1
India,p1,Annual,Offline,Y,High,Y,Y,1,3.0,8.9206,76.37996284,76.32,2020Q1
USA,p1,Annual,Offline,Y,Medium,Y,Y,5,3.003485797,83.93513339,79.52439634,78.91820424,2019Q3
Japan,p1,Bi-annual,Offline,N,Medium,N,N,3,5.0,13.49,85.19077561,83.79,2020Q1
Japan,p2,Annual,Digital,N,High,N,N,4,6.0,28.74,83.66161126,89.45,2020Q3
USA,p2,Annual,Digital,Y,High,N,N,3,4.98404636,110.0,74.49708929,73.00739595,2018Q4
USA,p2,Monthly,Digital,N,Medium,N,Y,4,5.0,47.32,73.60631047,76.17,2020Q2
USA,p1,Annual,Digital,Y,Medium,Y,N,3,4.0,57.0206,79.44651078,73.6188,2019Q4
USA,p1,Monthly,Offline,Y,Low,N,N,5,6.0,63.5,71.77179745,73.54,2020Q2
USA,p2,Monthly,Offline,Y,Medium,Y,Y,5,3.032876654,63.23199421,69.62260012,75.1831889,2019Q3
USA,p2,Monthly,Digital,N,High,Y,Y,3,5.0,43.4507,83.00409113,80.895,2020Q3
India,p2,Monthly,Digital,Y,Medium,Y,N,3,5.0,9.541,77.52410288,75.454,2019Q4
India,p2,Annual,Digital,N,Low,Y,N,4,6.011905669,38.9696612,78.15376286,77.23054756,2019Q1
India,p2,Annual,Digital,Y,High,N,N,2,4.0,13.15,67.27933383,68.29,2019Q4
India,p2,Monthly,Digital,N,High,Y,N,2,5.0,19.001,75.06361901,71.033,2020Q3
India,p2,Annual,Offline,Y,Low,Y,Y,5,4.011223095,8.447827053,79.60456923,73.62564376,2019Q1
India,p2,Annual,Digital,Y,Low,Y,N,1,5.0,6.947,75.0934156,75.92415,2020Q2
Japan,p2,Monthly,Offline,Y,High,N,N,4,5.007590247,43.75535827,84.1843048,80.68487247,2018Q4
USA,p2,Monthly,Digital,N,High,N,N,1,3.99260526,41.46903311,83.67059112,75.19836126,2019Q2
India,p1,Annual,Offline,Y,Medium,N,N,4,5.0,12.34,70.16926517,67.71,2019Q4
USA,p1,Monthly,Digital,Y,Medium,N,N,5,3.0,66.61,66.90152262,68.96,2020Q3
USA,p1,Monthly,Digital,Y,High,Y,N,1,4.0,62.0306,71.01943435,73.2354,2020Q1
USA,p2,Annual,Digital,N,Low,Y,N,5,3.993062475,7.879680899,84.2041118,79.26728746,2019Q1
Japan,p1,Annual,Offline,N,High,N,N,2,5.0,17.14,78.79740086,80.66,2020Q3
USA,p1,Monthly,Digital,Y,Medium,N,Y,3,3.0,68.27,65.62432714,68.22,2020Q3
Japan,p1,Monthly,Digital,N,High,N,N,5,6.0,16.71,76.74052769,78.7,2019Q4
India,p2,Monthly,Offline,N,High,N,Y,1,3.0,17.99,70.84703606,70.0,2020Q1
USA,p1,Annual,Digital,Y,Low,N,N,1,4.0,53.91,80.19069302,74.58,2020Q2
USA,p2,Monthly,Digital,Y,Medium,Y,Y,1,3.021869981,52.24944932,76.60703021,76.57937426,2019Q3
Japan,p1,Monthly,Offline,N,Low,N,N,1,6.0,20.07,77.97152969,78.28,2020Q3
USA,p1,Monthly,Offline,N,Medium,Y,Y,4,6.0,31.2105,72.77424117,72.355,2019Q4
USA,p2,Monthly,Digital,N,Medium,N,N,3,5.009619645,110.0,81.14628443,82.99093317,2019Q3
India,p1,Monthly,Offline,N,High,Y,N,5,5.0,6.5706,72.62715796,73.2354,2020Q1
Japan,p2,Bi-annual,Digital,N,Low,N,N,1,6.0,26.9,82.72754229,86.82,2020Q2
USA,p2,Annual,Offline,N,Low,Y,Y,2,4.0,39.4505,87.18892889,81.7525,2019Q4
Japan,p1,Bi-annual,Offline,N,Low,N,Y,4,5.0,14.19,83.52645388,85.8,2019Q4
India,p1,Monthly,Offline,Y,Medium,Y,Y,5,3.99896265,4.433286469,71.11952292,64.93913433,2019Q3
India,p1,Monthly,Offline,Y,Low,N,N,4,3.991723131,9.166547593,73.33408288,73.06642955,2019Q2
India,p1,Annual,Digital,Y,Medium,Y,Y,1,3.011548982,9.902201371,74.4028937,80.75140476,2019Q1
USA,p1,Monthly,Offline,Y,High,Y,Y,1,5.0,62.2607,75.79648336,77.22,2020Q3
USA,p1,Annual,Digital,Y,Medium,N,N,5,3.0,54.38,74.08840001,75.09,2019Q4
India,p1,Monthly,Digital,N,Medium,N,Y,2,6.004122022,9.601560352,63.37389783,65.23193734,2019Q2
Japan,p1,Bi-annual,Offline,Y,High,N,Y,1,4.0,22.52,87.04273542,87.47,2020Q2
India,p1,Annual,Digital,Y,Medium,Y,Y,1,3.987803358,14.3568063,61.98943496,65.76410271,2019Q2
India,p1,Monthly,Offline,N,Low,N,N,3,2.0,6.57,66.04397561,65.1,2020Q2
USA,p2,Monthly,Offline,N,Low,N,N,3,3.0,47.99,81.80181635,74.48,2020Q1
Japan,p2,Bi-annual,Offline,N,Medium,N,Y,5,5.009654566,15.03872883,84.94288087,83.15386441,2019Q3
USA,p1,Annual,Digital,Y,Medium,Y,Y,3,5.0,52.7606,77.73719654,78.96,2020Q2
USA,p2,Annual,Offline,N,High,Y,Y,5,4.0,37.5906,88.60899592,87.45,2020Q1
USA,p1,Annual,Digital,Y,Medium,Y,N,4,5.010884426,8.979044858,78.29748444,71.27238501,2018Q4
USA,p1,Monthly,Offline,Y,Low,Y,Y,4,6.0,60.3405,79.33333469,78.475,2020Q2
Japan,p2,Monthly,Digital,Y,Low,N,Y,1,4.016251484,20.41965686,84.06484724,65.92628016,2018Q4
Japan,p2,Monthly,Offline,N,Medium,N,Y,3,7.0,35.96,88.75846126,86.53,2020Q3
India,p2,Monthly,Offline,Y,Medium,Y,N,2,3.0,12.591,79.37057876,77.794,2020Q3
Japan,p1,Monthly,Digital,N,High,N,N,3,3.0,18.76,75.12872516,75.18,2019Q4
India,p1,Monthly,Digital,Y,High,N,Y,5,2.999600849,9.939152607,59.65676175,59.08200601,2019Q2
India,p1,Monthly,Digital,Y,Medium,N,Y,3,4.0,8.52,70.13856256,66.47,2020Q2
India,p2,Annual,Digital,N,Medium,N,Y,4,5.0,17.11,63.15649363,66.88,2020Q3
Japan,p2,Bi-annual,Digital,N,Medium,N,Y,5,6.0,26.99,94.01070607,93.0,2020Q1
USA,p1,Monthly,Digital,N,Low,Y,Y,1,4.0,27.8907,71.61812874,70.085,2020Q1
India,p2,Monthly,Offline,N,High,Y,N,3,5.0,18.0807,81.68140493,72.052,2020Q3
USA,p1,Annual,Offline,Y,Medium,Y,N,4,5.0,55.4006,74.62763124,76.2776,2019Q4
USA,p2,Monthly,Offline,N,High,N,Y,1,4.0,46.98,78.0161357,78.51,2019Q4
Japan,p1,Annual,Offline,Y,Low,N,N,5,6.0,22.99,89.83450319,85.75,2020Q1
Japan,p2,Annual,Digital,Y,Medium,N,N,2,4.0,44.49,84.4167764,85.21,2020Q3
Japan,p2,Bi-annual,Digital,Y,Low,N,N,1,4.0,37.99,87.92117358,92.12,2020Q1
India,p1,Annual,Digital,Y,Low,Y,Y,2,4.0,10.4955,63.33891824,62.045,2020Q3
India,p1,Monthly,Digital,N,High,N,N,5,6.003650235,11.05020777,63.53152368,62.74705401,2019Q2
Japan,p2,Monthly,Offline,N,Medium,N,N,3,5.009274783,21.94845307,83.63548841,87.61891515,2019Q1
India,p1,Annual,Digital,N,Medium,N,N,3,6.0,5.5,68.12175401,66.99,2019Q4
Japan,p2,Bi-annual,Offline,Y,Medium,N,Y,3,7.0,37.99,88.99740654,92.5,2020Q1
USA,p2,Annual,Offline,N,High,Y,N,1,5.0,35.9007,88.52206244,85.7023,2020Q3
USA,p1,Annual,Offline,Y,High,N,N,4,4.0,54.99,75.32807473,76.44,2020Q1
Japan,p2,Annual,Digital,Y,Low,N,Y,3,5.0,43.75,82.35248574,86.99,2019Q4
USA,p1,Monthly,Offline,Y,Low,N,Y,5,4.0,68.88,69.86679929,69.61,2020Q2
India,p2,Annual,Offline,Y,Low,N,N,3,6.0,11.32,72.83203329,71.1,2020Q3
USA,p1,Annual,Digital,N,Low,N,Y,1,5.0,26.47,74.52437886,69.52,2019Q4
India,p2,Monthly,Digital,N,High,N,N,5,3.0,21.68,67.04436254,62.95,2019Q4
USA,p1,Monthly,Offline,N,High,N,Y,5,5.001382427,22.99485697,74.59660497,78.30755724,2018Q4
Japan,p2,Annual,Offline,N,High,N,N,2,5.006577769,41.36948795,83.89996401,80.68485703,2019Q3
India,p1,Monthly,Offline,Y,Medium,N,N,2,6.0,11.49,68.3704653,65.17,2020Q1
USA,p1,Monthly,Offline,Y,Medium,N,N,1,5.0,64.03,74.61237251,72.52,2019Q4
Japan,p1,Bi-annual,Offline,N,High,N,N,0,7.031051705,24.80957851,83.95793851,77.51165232,2018Q4
Japan,p1,Monthly,Digital,N,Low,N,Y,5,5.005883934,7.507146002,69.01841139,78.59265458,2019Q1
USA,p2,Monthly,Digital,Y,High,N,N,2,6.0,109.52,76.26896552,72.95,2019Q4
Japan,p2,Annual,Digital,Y,Low,N,N,5,6.0,41.99,83.02866484,88.2,2020Q1
India,p2,Monthly,Digital,Y,Low,Y,Y,4,5.0,13.6107,69.65555019,72.3,2020Q3
India,p2,Monthly,Offline,Y,Medium,Y,N,4,5.004555879,9.580198807,71.17749341,69.18918521,2019Q2
USA,p2,Monthly,Digital,Y,Low,Y,N,5,5.0,103.1306,77.4700828,77.5885,2020Q3
India,p2,Annual,Offline,N,High,Y,Y,3,4.0,16.9906,82.86207395,77.13,2020Q3
India,p2,Monthly,Digital,Y,High,Y,N,5,2.974217267,12.75402637,76.93005487,79.5561987,2019Q2
India,p1,Monthly,Offline,Y,High,Y,N,1,4.0,9.7755,75.42768901,70.083,2019Q4
Japan,p2,Monthly,Digital,Y,Medium,N,N,1,6.0,49.05,85.178931,82.77,2019Q4
India,p2,Annual,Offline,Y,High,Y,N,3,4.0,11.977,76.77619007,77.9722,2020Q2
Japan,p2,Annual,Digital,N,High,N,N,5,6.0,29.99,89.06884755,88.2,2020Q1
Japan,p1,Monthly,Digital,N,Medium,N,Y,1,5.0,19.46,67.52083864,74.03,2020Q3
India,p2,Monthly,Offline,Y,High,Y,N,4,4.0,14.4306,68.12770094,75.69,2020Q3
Japan,p2,Annual,Offline,N,Low,N,N,5,5.0,29.61,88.54455553,89.805,2019Q4
India,p1,Annual,Digital,N,Low,Y,N,1,1.0,6.4606,64.14677056,63.5756,2020Q2
India,p1,Monthly,Offline,Y,Low,N,N,1,4.0,11.49,67.90856613,64.68,2020Q1
USA,p2,Monthly,Digital,Y,High,Y,N,3,2.958287371,95.35311425,91.42892979,77.94052912,2019Q3
India,p2,Annual,Digital,N,Medium,Y,Y,3,5.0,13.271,74.91307147,76.12,2019Q4
India,p1,Monthly,Digital,N,High,N,N,5,3.009560211,11.96582659,68.98944926,74.85983264,2019Q1
Japan,p1,Monthly,Digital,N,High,N,N,4,4.0,18.09,84.56027086,77.32,2020Q3
India,p1,Annual,Offline,N,Low,N,Y,4,4.0,5.5,76.71143154,70.64,2020Q2
USA,p2,Monthly,Offline,Y,Low,N,Y,3,3.499411232,106.7015864,73.38344118,81.75533185,2019Q3
USA,p2,Annual,Offline,N,High,N,Y,5,5.0,39.99,82.82253962,82.5,2020Q1
