country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
India,p2,Annual,Digital,Y,Medium,Y,N,5,4.0,9.207,76.39788247,75.4992,2020Q1
USA,p2,Annual,Offline,Y,High,N,Y,3,5.0,86.52,86.77469896,84.47,2019Q4
Japan,p2,Bi-annual,Offline,N,High,N,Y,2,6.983853396,38.01093859,93.99481559,91.99142315,2019Q3
Japan,p1,Bi-annual,Digital,Y,Low,N,Y,3,6.0,21.21,86.43840999,89.78,2020Q3
India,p2,Monthly,Offline,N,Medium,N,Y,5,1.0,17.99,66.89625116,71.0,2020Q1
Japan,p2,Bi-annual,Offline,N,Low,N,Y,1,5.006427567,37.92177029,85.79127106,92.55270782,2019Q1
Japan,p2,Annual,Digital,N,Low,N,N,5,6.0,32.09,79.66991252,83.16,2020Q2
Japan,p2,Annual,Digital,N,Medium,N,Y,1,5.0,29.61,75.00706729,86.38,2020Q3
Japan,p2,Monthly,Offline,N,Low,N,N,1,4.0,35.99,80.90588412,81.83,2020Q1
USA,p1,Monthly,Digital,N,High,N,N,4,5.0,29.76,73.50934972,71.77,2019Q4
Japan,p2,Bi-annual,Digital,N,Low,N,N,1,5.0,26.99,85.68277429,86.73,2020Q1
Japan,p1,Bi-annual,Digital,N,Medium,N,Y,0,6.0,14.92,85.02895328,86.07,2020Q2
Japan,p1,Annual,Digital,N,Low,N,Y,4,2.988576906,11.30241126,82.75403574,76.88549612,2019Q2
India,p1,Monthly,Digital,N,High,Y,Y,3,3.0,6.5706,69.8187721,67.84,2020Q1
India,p2,Annual,Offline,Y,Medium,Y,Y,4,5.0,10.597,81.16284411,78.86,2020Q3
India,p1,Monthly,Offline,N,Low,Y,N,5,4.0,7.1407,74.99998711,69.6162,2020Q3
India,p1,Monthly,Offline,Y,Low,Y,N,4,6.040738838,13.33556994,73.95432333,76.21649125,2018Q4
Japan,p2,Annual,Offline,N,High,N,Y,3,3.99828948,36.50801067,86.01789315,88.48549476,2019Q1
Japan,p1,Annual,Digital,N,High,N,Y,4,7.0,14.99,88.69510192,85.0,2020Q1
Japan,p1,Monthly,Offline,Y,High,N,Y,5,4.501580805,42.12369895,78.85454447,72.08954005,2019Q2
USA,p1,Annual,Digital,N,High,Y,Y,3,7.0,23.0606,75.7107025,77.81,2020Q3
India,p1,Monthly,Digital,Y,Low,N,Y,5,3.0,11.49,68.01441519,64.5,2020Q1
USA,p1,Annual,Digital,N,Medium,Y,Y,1,4.98854773,62.64101377,73.30025959,80.68825826,2019Q2
India,p2,Annual,Digital,Y,Medium,Y,N,4,3.0,10.745,72.13639366,72.748,2019Q4
India,p1,Annual,Offline,Y,Low,N,Y,5,3.998784268,8.238294588,74.69585315,70.53723772,2019Q2
USA,p2,Annual,Digital,Y,High,Y,Y,4,2.997937239,97.38975282,74.83447377,77.16096054,2018Q4
USA,p1,Annual,Digital,N,Low,Y,Y,3,4.0,24.4106,74.36534505,74.87,2019Q4
USA,p2,Annual,Digital,N,Medium,Y,N,5,7.0,37.5906,83.54725823,82.0652,2020Q1
India,p1,Annual,Offline,N,Low,Y,Y,5,6.0,8.4705,67.91252862,70.195,2020Q2
USA,p2,Annual,Digital,N,Low,Y,Y,1,6.0,37.1907,84.97259539,81.855,2020Q1
USA,p2,Monthly,Offline,N,High,Y,N,3,5.0,43.551,78.75681358,84.802,2020Q3
India,p2,Monthly,Digital,Y,Medium,Y,N,3,4.0,12.4307,71.16513547,73.052,2020Q3
India,p1,Monthly,Digital,N,Medium,Y,N,1,3.0,5.86,66.07315839,66.6275,2019Q4
Japan,p2,Annual,Digital,N,Medium,Y,N,4,4.006795356,16.67340508,80.17100632,86.4371437,2019Q1
USA,p2,Monthly,Offline,Y,Low,Y,N,4,5.0,100.4307,82.30944294,81.7908,2020Q1
USA,p1,Monthly,Offline,Y,Medium,Y,N,4,5.006233491,22.17354915,80.43266967,75.15642283,2018Q4
USA,p2,Annual,Offline,Y,High,N,Y,5,6.0,89.99,81.45626554,84.0,2020Q1
Japan,p1,Monthly,Digital,Y,Low,N,N,1,5.524152406,33.76950021,80.99246812,71.81569392,2019Q3
India,p2,Annual,Offline,N,High,N,Y,5,6.02312728,5.15350494,78.07551422,77.0252306,2019Q2
Japan,p1,Monthly,Offline,Y,Medium,N,Y,4,4.0,28.28,83.54041587,82.21,2019Q4
USA,p2,Annual,Offline,Y,High,Y,N,3,8.0,84.161,86.69172856,84.148,2019Q4
USA,p2,Monthly,Digital,Y,Medium,Y,N,5,5.0,106.0105,70.86782577,75.813,2019Q4
India,p1,Annual,Offline,N,Low,Y,Y,1,4.0,5.5707,74.33420704,73.295,2020Q1
USA,p2,Monthly,Offline,N,Low,Y,Y,4,7.016382068,35.68995236,74.10664567,76.92959815,2019Q2
USA,p1,Annual,Offline,N,High,N,N,2,4.0,24.41,77.14451166,74.08,2020Q2
USA,p2,Monthly,Offline,N,Medium,Y,N,5,7.0,44.8107,80.75329732,80.5622,2019Q4
India,p1,Annual,Digital,Y,Medium,Y,N,4,3.0,9.1957,61.97332333,63.5946,2020Q3
India,p1,Monthly,Offline,Y,High,N,Y,5,5.349188452,12.01611705,67.3156054,70.62537421,2019Q2
Japan,p2,Bi-annual,Offline,N,Low,N,Y,5,5.50444449,19.1994743,79.79216925,80.86241863,2019Q3
Japan,p2,Annual,Digital,Y,Low,N,N,5,4.0,44.87,87.31855061,85.32,2020Q2
Japan,p1,Bi-annual,Offline,N,Medium,N,Y,1,5.0,11.95,81.90301861,84.04,2020Q2
Japan,p2,Annual,Offline,Y,Low,N,N,5,8.0,41.4,90.44188386,90.75,2020Q2
Japan,p2,Bi-annual,Offline,N,High,N,N,1,8.0,30.33,80.82771396,86.33,2019Q4
India,p2,Annual,Offline,N,Low,N,N,3,4.011816116,13.51922171,74.43183396,73.66208001,2018Q4
USA,p1,Annual,Digital,N,Low,Y,N,1,5.0,26.5305,70.52648105,70.269,2020Q2
USA,p2,Annual,Digital,Y,Low,Y,Y,5,4.011319484,47.45340111,74.98215926,77.11525343,2019Q2
India,p1,Monthly,Offline,N,High,Y,N,4,3.0,6.8,73.0157728,74.9054,2019Q4
Japan,p2,Monthly,Digital,N,High,N,N,5,5.0,38.28,76.82413386,82.97,2020Q3
USA,p1,Monthly,Offline,N,Medium,Y,Y,3,4.0,28.1906,73.90086842,74.2,2020Q1
USA,p1,Annual,Offline,N,Low,Y,N,5,5.0,21.9806,77.12787792,80.9782,2020Q2
India,p2,Annual,Digital,N,Medium,N,Y,1,5.0,15.53,72.60290789,67.96,2020Q3
USA,p1,Annual,Offline,N,Medium,N,Y,1,5.000673624,38.520789,83.57083842,87.64155459,2019Q1
India,p1,Annual,Offline,Y,High,Y,Y,5,4.769855195,8.87722431,74.30507371,73.98771502,2019Q3
Japan,p1,Annual,Offline,N,High,N,Y,3,6.0,14.99,88.61260015,85.5,2020Q1
USA,p2,Monthly,Offline,Y,Low,Y,N,4,5.0,97.2507,89.34160405,84.9708,2019Q4
India,p2,Annual,Digital,N,High,Y,Y,2,5.0,13.8907,76.95397038,75.485,2019Q4
Japan,p1,Bi-annual,Digital,Y,Medium,N,Y,5,5.0,20.99,86.25000054,91.0,2020Q1
USA,p1,Annual,Digital,N,Medium,Y,N,0,3.994139494,26.93059182,78.83588805,73.56253636,2018Q4
USA,p2,Annual,Digital,Y,Medium,Y,Y,3,3.0,85.4905,83.21629933,80.85,2020Q1
India,p2,Annual,Offline,N,Medium,N,Y,5,4.00066815,9.762640035,71.72837861,70.93984275,2019Q1
USA,p1,Annual,Digital,N,High,N,N,5,2.0,26.44,75.66394278,73.03,2019Q4
India,p1,Monthly,Digital,N,Medium,Y,Y,1,4.51257693,9.299154308,71.01991379,70.34989053,2019Q2
USA,p1,Monthly,Digital,Y,High,N,Y,1,6.0,65.61,73.24624453,70.88,2020Q2
USA,p1,Annual,Offline,Y,Medium,Y,Y,1,5.0,52.2405,79.97133173,81.9,2020Q1
India,p2,Monthly,Offline,N,High,Y,Y,1,2.0,17.1905,78.00237302,73.4,2020Q3
USA,p2,Annual,Digital,Y,Low,Y,Y,5,6.0,83.3107,87.96144821,85.1775,2020Q3
USA,p1,Monthly,Digital,N,Low,N,N,1,2.0,27.75,66.84382286,66.43,2019Q4
India,p1,Annual,Offline,Y,Low,N,N,4,3.0,9.49,68.53345785,69.58,2020Q1
India,p1,Annual,Offline,N,High,N,Y,5,4.0,7.92,71.01975143,68.07,2020Q3
India,p2,Annual,Digital,N,High,Y,Y,5,4.027491659,49.81379145,76.24625882,66.92998381,2019Q1
India,p1,Monthly,Offline,N,Medium,Y,Y,5,3.997414257,24.74204975,74.60900427,66.48124313,2019Q3
India,p1,Annual,Offline,Y,Medium,Y,Y,3,4.003006354,7.05378334,80.04266227,68.63668489,2019Q2
India,p1,Monthly,Offline,Y,High,N,N,3,4.0,12.14,71.04776297,68.44,2020Q3
USA,p1,Monthly,Digital,N,Medium,Y,N,1,4.0,28.1906,70.61993628,68.5608,2020Q1
India,p1,Annual,Offline,Y,High,Y,Y,5,6.009116964,8.937127556,73.5067464,77.01150895,2018Q4
India,p1,Monthly,Offline,N,Low,N,Y,3,3.0,8.4,66.70860565,64.59,2019Q4
Japan,p1,Monthly,Offline,Y,Medium,N,Y,5,4.0,27.99,82.30127202,84.0,2020Q1
USA,p1,Monthly,Offline,N,Low,Y,Y,4,6.0,28.1906,76.55357757,75.26,2020Q1
USA,p1,Monthly,Digital,Y,Low,Y,N,4,4.0,58.6607,80.38051883,76.6363,2020Q2
Japan,p1,Annual,Offline,Y,Medium,N,Y,4,5.006191616,7.745236233,79.94512441,75.58577521,2019Q2
Japan,p1,Bi-annual,Offline,Y,Low,N,Y,2,6.0,20.99,91.49367083,86.5,2020Q1
Japan,p2,Bi-annual,Offline,Y,Low,N,Y,5,6.002960096,41.8631359,88.3644994,91.21969871,2019Q1
USA,p1,Bi-annual,Offline,N,Low,N,Y,4,4.010942617,25.50203349,82.20118485,76.6777875,2019Q1
India,p1,Monthly,Digital,Y,Medium,Y,N,3,4.0153693,13.86356287,71.8975988,62.9785772,2019Q2
India,p2,Monthly,Digital,N,Low,N,Y,2,5.991875689,21.46005245,69.25009511,73.20044591,2019Q3
Japan,p1,Bi-annual,Offline,N,Medium,N,N,5,6.0,16.02,77.19919263,82.73,2020Q3
USA,p2,Monthly,Offline,N,High,Y,Y,5,5.0,44.3207,89.17106427,84.84,2020Q3
Japan,p1,Bi-annual,Offline,Y,High,N,N,3,7.451385296,20.1181849,87.41852869,84.9077768,2019Q2
USA,p2,Annual,Offline,N,Medium,Y,Y,4,6.0,35.4407,87.02530934,87.35,2020Q2
USA,p1,Monthly,Offline,Y,High,Y,Y,1,6.0,62.7607,75.2777464,76.72,2020Q2
India,p2,Annual,Digital,Y,Medium,N,Y,3,5.0,10.72,76.72607054,71.18,2020Q3
Japan,p2,Annual,Digital,N,Low,N,Y,5,4.0,29.99,84.6698318,87.0,2020Q1
Japan,p1,Monthly,Offline,N,Medium,N,N,5,5.003278168,24.77546425,85.38145947,78.86411498,2019Q3
Japan,p1,Monthly,Offline,N,Low,N,N,4,4.0,17.99,82.40078747,80.36,2020Q1
India,p2,Monthly,Offline,Y,Low,Y,Y,3,3.497370354,60.06871649,75.41881175,73.93961636,2018Q4
India,p2,Annual,Offline,N,High,N,Y,1,2.0,14.99,76.64822525,72.0,2020Q1
India,p1,Annual,Digital,N,High,N,N,5,3.0,6.45,67.53052435,65.56,2019Q4
India,p1,Annual,Offline,Y,High,N,N,4,4.0,10.52,70.3297901,70.02,2019Q4
India,p2,Monthly,Offline,Y,High,Y,N,1,6.0,10.0707,81.00465006,78.5578,2020Q3
USA,p2,Annual,Offline,N,Low,N,Y,5,7.0,39.13,79.84435839,80.36,2020Q3
Japan,p1,Bi-annual,Digital,N,High,N,N,1,5.071836127,23.60814398,81.73684469,85.05590414,2019Q1
Japan,p2,Monthly,Digital,Y,Low,N,N,1,5.013825058,23.41968171,75.20917047,86.65020754,2019Q1
India,p2,Monthly,Offline,N,Medium,Y,N,3,3.999896214,14.35206601,81.7515856,76.8223187,2019Q2
Japan,p2,Annual,Offline,N,Low,N,Y,4,6.0,29.42,92.57110451,90.57,2020Q2
Japan,p1,Bi-annual,Offline,Y,High,N,N,5,6.0,23.57,87.32013166,87.58,2020Q3
Japan,p2,Monthly,Offline,N,High,N,Y,2,5.0,34.39,85.24970356,89.1,2019Q4
India,p2,Annual,Offline,N,High,Y,N,2,6.0,13.491,80.11060179,77.616,2020Q1
India,p2,Annual,Digital,N,Medium,Y,N,3,6.0,13.011,76.7417333,74.862,2020Q2
India,p1,Monthly,Digital,N,High,Y,N,5,4.0,6.6405,67.16546602,65.856,2020Q1
Japan,p2,Bi-annual,Offline,N,Medium,N,N,2,7.066897793,24.88501669,94.21987918,94.16444514,2019Q1
India,p2,Monthly,Offline,Y,High,Y,N,1,5.0,13.5607,79.31391341,75.0678,2020Q2
India,p1,Monthly,Digital,Y,Low,N,N,5,4.014606579,11.07705756,65.58375118,68.92584728,2019Q3
USA,p2,Annual,Offline,Y,Low,N,Y,5,6.0,89.99,80.16467264,81.0,2020Q1
USA,p1,Monthly,Digital,Y,Low,N,N,1,5.963568906,71.84683274,67.9015427,61.98196517,2019Q1
USA,p2,Annual,Digital,Y,Low,N,Y,5,6.0,86.71,82.35924111,82.53,2019Q4
USA,p1,Annual,Digital,Y,High,N,Y,5,4.997249739,15.70993292,82.80278075,77.22465081,2018Q4
India,p1,Monthly,Offline,N,High,N,N,3,5.0,5.75,67.68595564,67.39,2019Q4
USA,p1,Annual,Digital,Y,Medium,N,N,5,5.0,57.65,72.89203409,71.82,2020Q3
USA,p2,Annual,Digital,Y,Low,N,Y,2,3.998128648,47.21934932,75.54851175,88.15589348,2019Q2
India,p1,Monthly,Digital,Y,Low,N,N,3,3.0,13.24,65.56868592,59.99,2020Q2
USA,p1,Annual,Digital,Y,Medium,Y,Y,4,5.0,49.8005,80.50629396,81.715,2020Q3
India,p1,Annual,Digital,N,Low,Y,N,1,5.0,5.5,71.1786628,65.3656,2019Q4
USA,p1,Annual,Digital,Y,High,Y,N,4,7.0,51.3507,82.72658326,80.5322,2019Q4
USA,p1,Monthly,Digital,N,High,N,Y,4,5.009438683,31.17110489,76.5672251,74.3652035,2019Q3
Japan,p1,Annual,Offline,Y,Low,N,Y,2,6.0,23.14,86.29490392,84.85,2019Q4
USA,p1,Annual,Digital,N,Low,N,N,4,6.0,25.31,73.34711766,70.73,2019Q4
USA,p2,Annual,Digital,Y,Medium,N,N,4,4.0,89.99,77.49664953,78.4,2020Q1
USA,p2,Monthly,Offline,Y,Medium,N,Y,3,4.0,107.99,74.64340258,77.5,2020Q1
India,p1,Monthly,Digital,N,Low,N,Y,1,3.007299599,16.99301715,66.0664491,63.08660791,2018Q4
India,p1,Annual,Digital,Y,High,N,Y,3,3.996988424,12.65074571,58.85669099,62.50758938,2019Q1
USA,p2,Monthly,Offline,Y,Medium,Y,N,4,5.0,100.2606,83.15808627,83.3152,2020Q3
India,p1,Monthly,Digital,Y,Low,Y,N,5,3.510845479,51.51746281,71.73714789,67.01658859,2019Q3
Japan,p1,Monthly,Offline,N,High,N,N,5,7.0,16.17,76.81128662,83.65,2020Q3
India,p1,Annual,Digital,N,Medium,Y,N,1,3.0,8.0605,58.02410796,61.9425,2020Q3
Japan,p1,Monthly,Offline,Y,High,N,N,5,6.009642452,58.81086194,79.94360558,75.51197332,2018Q4
USA,p2,Annual,Digital,Y,High,N,Y,5,4.0,87.08,85.65292763,83.41,2020Q3
India,p1,Monthly,Offline,Y,Low,N,Y,5,5.0,11.49,69.95409132,69.5,2020Q1
India,p2,Annual,Digital,N,Low,Y,N,1,3.016524965,9.739295835,68.83599829,68.29636016,2019Q3
USA,p1,Monthly,Offline,Y,Low,Y,N,5,5.0,64.7705,70.93901532,72.5225,2020Q3
Japan,p2,Monthly,Offline,Y,Medium,N,N,4,5.0,50.19,86.09884303,87.02,2020Q3
Japan,p2,Bi-annual,Offline,N,Medium,N,Y,4,4.0,26.99,90.52389218,91.5,2020Q1
India,p2,Annual,Offline,Y,High,N,Y,1,6.0,9.9,74.097295,77.0,2020Q1
India,p1,Monthly,Offline,Y,High,N,Y,3,4.0,12.35,72.75011091,69.64,2020Q2
India,p1,Annual,Digital,N,Low,Y,Y,5,4.0,7.84,63.57708399,66.6,2019Q4
USA,p2,Monthly,Digital,Y,High,Y,N,3,2.958287371,95.35311425,91.42892979,77.94052912,2019Q3
USA,p2,Monthly,Offline,Y,Medium,N,N,5,5.003220328,97.4238746,86.78695357,82.90084687,2019Q3
USA,p1,Annual,Digital,Y,High,Y,Y,4,4.0,52.3707,81.09908144,81.16,2019Q4
USA,p1,Annual,Offline,Y,Medium,Y,Y,3,4.013613327,58.48673916,74.81543774,75.11789515,2019Q2
India,p1,Annual,Digital,N,Medium,Y,N,4,3.996514114,11.06160271,75.76230253,74.83100751,2019Q2
USA,p1,Monthly,Offline,Y,Low,N,N,3,4.0,65.99,72.11631235,70.07,2020Q1
Japan,p1,Annual,Offline,Y,High,N,N,2,5.0,26.37,83.88854242,83.35,2019Q4
USA,p1,Monthly,Digital,N,Low,N,Y,5,2.0,31.21,69.02118792,68.28,2020Q2
Japan,p2,Bi-annual,Offline,Y,Medium,N,N,5,4.0,40.79,83.10070343,89.32,2020Q3
India,p2,Monthly,Offline,N,Low,Y,Y,5,4.0,15.9707,79.83072754,74.3225,2020Q2
USA,p2,Annual,Digital,Y,Medium,N,N,5,4.670052003,100.6899066,88.31083872,86.02056743,2019Q3
USA,p2,Annual,Offline,N,Low,Y,Y,2,4.0,37.9905,82.26029693,83.2125,2020Q1
USA,p2,Monthly,Offline,N,Low,Y,N,1,3.011351944,54.06015329,81.41268027,73.71200103,2019Q3
USA,p1,Monthly,Digital,Y,High,N,N,1,6.0,63.76,72.29889499,71.32,2020Q3
India,p2,Monthly,Offline,N,High,Y,N,3,5.0,18.0905,67.32178714,71.03,2020Q3
Japan,p1,Monthly,Offline,Y,High,N,Y,2,6.0,24.32,84.09638721,87.67,2019Q4
USA,p2,Monthly,Digital,Y,Low,Y,N,1,3.008348005,61.11984114,77.3313822,78.50646154,2018Q4
India,p2,Monthly,Offline,Y,Low,Y,Y,5,3.0,16.5107,72.25884907,72.61,2019Q4
India,p1,Monthly,Offline,N,Medium,Y,Y,3,5.0,6.5007,73.87995432,71.155,2020Q1
USA,p1,Annual,Offline,N,High,N,N,1,4.000487004,10.61480454,70.7262625,66.93983916,2019Q3
USA,p1,Annual,Offline,Y,High,N,N,2,3.0,57.17,78.1863517,74.26,2020Q3
India,p1,Annual,Digital,Y,High,N,N,3,3.0,13.26,67.68061848,61.89,2019Q4
India,p1,Monthly,Offline,N,High,N,N,3,4.0,5.76,69.81218145,67.38,2020Q2
Japan,p1,Monthly,Digital,Y,Low,N,N,5,3.0,27.99,77.44683015,78.89,2020Q1
USA,p1,Annual,Digital,N,Low,N,Y,5,4.0,26.06,73.19615958,70.43,2020Q2
India,p1,Annual,Digital,N,Low,N,N,5,4.992741421,9.99379033,60.04550287,62.99063946,2019Q3
India,p2,Monthly,Offline,N,High,N,N,3,3.0,17.99,71.31882643,68.6,2020Q1
Japan,p2,Annual,Offline,N,Medium,N,Y,3,5.0,30.49,87.92992754,90.5,2019Q4
Japan,p2,Monthly,Offline,Y,High,N,Y,2,6.0,50.82,89.17582861,91.17,2020Q2
India,p2,Annual,Digital,N,Medium,Y,Y,4,4.002981835,11.49257718,64.170574,71.05020749,2019Q3
India,p2,Monthly,Digital,N,Medium,Y,Y,1,4.008166284,13.27777561,73.96812262,59.2505137,2019Q2
Japan,p1,Monthly,Offline,Y,Medium,N,N,5,7.0,28.51,78.91085561,81.8,2020Q2
Japan,p2,Annual,Digital,Y,Medium,N,Y,5,6.0,41.34,92.63412758,91.65,2020Q2
Japan,p2,Bi-annual,Offline,N,Medium,N,N,3,6.0,26.28,86.67265304,90.38,2020Q3
Japan,p1,Annual,Digital,Y,Medium,N,N,1,5.0,23.98,80.97258799,81.82,2019Q4
India,p1,Monthly,Offline,Y,Medium,Y,N,5,5.0,10.9155,72.96636319,72.03,2020Q1
Japan,p2,Annual,Digital,Y,Medium,N,N,2,4.0,44.49,84.4167764,85.21,2020Q3
USA,p1,Annual,Offline,Y,High,N,N,5,4.0,52.4,85.73853956,81.97,2020Q2
Japan,p2,Monthly,Digital,N,Medium,N,Y,4,5.0,33.9,88.47167961,87.09,2020Q3
USA,p1,Monthly,Digital,N,Low,N,N,1,2.496751712,45.95226403,63.28390154,61.8603222,2019Q1
Japan,p2,Monthly,Digital,N,High,N,N,2,5.0,39.26,81.13508787,81.99,2019Q4
Japan,p2,Bi-annual,Digital,Y,Medium,N,N,4,7.0,38.8,93.00443891,92.29,2019Q4
Japan,p1,Bi-annual,Digital,Y,Low,N,N,3,6.0,20.99,83.59969234,88.2,2020Q1
Japan,p1,Monthly,Digital,N,Low,N,Y,3,4.0,20.09,73.77288278,72.9,2020Q2
India,p1,Monthly,Offline,Y,Medium,Y,N,5,4.0,13.5655,74.29807941,69.38,2020Q3
India,p2,Annual,Digital,Y,High,N,N,3,4.0,9.41,76.07406533,73.01,2020Q2
USA,p1,Monthly,Offline,N,Medium,Y,N,4,5.004017472,7.71687955,72.47650889,65.58676594,2018Q4
India,p2,Monthly,Offline,Y,High,N,Y,3,4.0,12.99,74.103544,75.0,2020Q1
USA,p2,Monthly,Digital,N,High,N,N,5,5.0,48.38,72.8783865,75.56,2019Q4
Japan,p1,Annual,Offline,Y,Low,N,N,5,6.0,24.1,87.89364988,84.64,2020Q3
Japan,p1,Monthly,Offline,Y,Medium,N,N,2,4.0,27.99,80.2787354,80.36,2020Q1
Japan,p2,Bi-annual,Offline,Y,Medium,N,Y,3,7.0,37.99,88.99740654,92.5,2020Q1
Japan,p2,Monthly,Offline,N,Low,N,N,5,6.0,39.97,77.14560612,81.035,2019Q4
USA,p1,Annual,Offline,N,Low,N,Y,3,3.0,26.75,82.83332334,74.74,2019Q4
USA,p2,Annual,Offline,N,Medium,Y,N,1,5.0,37.3507,86.80747352,83.728,2020Q2
USA,p1,Monthly,Digital,Y,Low,Y,Y,1,4.996822821,65.97510644,73.92706555,70.43018563,2019Q3
India,p1,Annual,Offline,Y,Low,Y,Y,3,4.0,8.4857,77.06671538,76.845,2020Q3
India,p2,Monthly,Offline,Y,Medium,N,Y,5,4.0,10.52,76.88854098,76.47,2020Q3
Japan,p1,Annual,Offline,Y,High,N,N,2,5.0,20.35,93.04575439,89.37,2020Q3
USA,p2,Monthly,Offline,Y,High,Y,N,1,4.0,99.2606,84.54635473,81.1988,2020Q3
Japan,p1,Monthly,Offline,N,Low,N,Y,5,5.506524554,35.68044665,83.83381213,85.32765609,2019Q1
India,p1,Monthly,Digital,Y,High,Y,Y,1,4.0,9.2457,70.52834497,69.92,2020Q2
Japan,p1,Annual,Offline,N,Low,N,Y,3,6.0,14.99,85.52854794,84.0,2020Q1
India,p1,Monthly,Offline,Y,High,N,N,5,4.018767031,10.33785888,61.26047138,63.54591889,2019Q2
USA,p2,Annual,Digital,N,Low,N,Y,4,5.502699869,47.14365728,82.5915911,79.14386779,2019Q1
India,p1,Annual,Digital,N,Low,N,Y,3,5.010231237,11.43242229,67.52322207,66.48099556,2018Q4
India,p2,Monthly,Digital,Y,High,N,Y,1,3.0,12.66,71.26868903,69.33,2019Q4
Japan,p2,Annual,Digital,N,Medium,Y,N,5,3.999682837,39.91022401,86.58459635,77.45374158,2018Q4
USA,p2,Annual,Offline,Y,High,N,N,2,4.0,87.57,79.21424248,80.82,2020Q2
India,p2,Monthly,Digital,N,Low,Y,N,1,4.01251256,9.51318411,69.47411731,64.63746045,2019Q2
USA,p2,Monthly,Offline,Y,Low,N,N,4,5.0,107.99,80.03019489,76.44,2020Q1
India,p1,Annual,Digital,Y,High,Y,Y,5,4.0,9.0155,73.50596355,69.825,2020Q1
India,p1,Monthly,Digital,Y,Medium,N,Y,5,3.073735751,7.77255133,62.66324261,70.70966579,2019Q1
USA,p1,Annual,Offline,N,High,N,Y,5,4.0,25.92,81.29137806,77.07,2020Q3
USA,p2,Monthly,Offline,N,Medium,N,N,3,6.0,47.99,79.43025896,75.46,2020Q1
India,p2,Monthly,Offline,N,High,Y,Y,5,5.0,16.7307,76.0874667,74.9,2020Q1
Japan,p1,Bi-annual,Digital,N,High,N,Y,5,5.0,13.24,92.12884395,91.75,2020Q3
USA,p2,Monthly,Offline,Y,Low,N,Y,1,4.0,110.0,69.81670315,70.87,2019Q4
USA,p1,Monthly,Offline,N,Low,N,Y,4,6.0,29.33,68.65243046,70.16,2019Q4
India,p2,Annual,Digital,Y,High,N,Y,4,6.0,7.66,71.4809295,76.24,2019Q4
India,p1,Monthly,Offline,N,High,N,Y,1,4.0,6.99,70.33500972,66.0,2020Q1
USA,p1,Monthly,Digital,N,High,Y,N,1,1.0,29.9606,74.5693512,67.8296,2019Q4
Japan,p1,Monthly,Offline,Y,Low,N,N,1,3.993997011,13.66535695,82.51140271,83.02981923,2019Q2
USA,p2,Annual,Offline,N,Medium,N,N,4,4.0,40.82,81.51589548,78.06,2020Q3
India,p2,Annual,Digital,Y,Low,N,Y,5,4.005501333,10.35725063,66.21907102,68.59242955,2019Q3
USA,p2,Monthly,Digital,Y,Low,N,Y,5,4.011558857,92.95355312,68.19011631,75.40792214,2018Q4
India,p2,Monthly,Offline,Y,High,Y,N,5,3.0,14.7805,77.80930254,74.2205,2020Q3
India,p1,Monthly,Digital,N,High,N,Y,5,3.0,5.5,70.79486731,65.89,2020Q3
India,p1,Annual,Digital,Y,Medium,N,N,1,3.047477668,5.920719317,68.35447169,64.56940194,2019Q3
India,p1,Monthly,Offline,Y,Medium,Y,Y,3,4.0,9.2755,76.23938809,71.465,2020Q3
USA,p2,Monthly,Offline,Y,High,Y,Y,5,6.0,98.5507,87.07771277,88.55,2020Q3
India,p1,Annual,Digital,N,Low,Y,N,5,5.0,7.0506,65.81483498,64.5438,2020Q2
USA,p2,Monthly,Offline,N,Medium,N,Y,5,6.0,46.79,79.56513215,78.2,2020Q3
USA,p1,Monthly,Offline,N,High,N,Y,5,5.0,29.3,74.68336325,73.19,2020Q2
USA,p1,Monthly,Offline,N,High,N,N,3,3.035540624,36.55264578,68.9409995,71.81851039,2018Q4
USA,p1,Annual,Digital,N,High,Y,Y,5,4.0,26.6905,77.90596163,76.85,2020Q3
India,p2,Monthly,Digital,N,High,Y,N,1,2.051870631,8.393460713,64.79226967,67.77147127,2019Q1
India,p1,Monthly,Digital,N,Medium,N,N,2,5.0,6.86,60.01857237,61.38,2019Q4
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,3,7.034168952,38.03555604,92.01704321,93.46629035,2018Q4
India,p2,Monthly,Offline,Y,Low,Y,N,3,5.0,14.5407,77.40890439,73.0392,2020Q2
India,p2,Annual,Offline,N,Medium,Y,Y,5,4.507310337,15.41109489,74.89838588,73.50790913,2019Q3
India,p2,Monthly,Offline,Y,Low,Y,N,3,3.0,14.1805,70.61068641,71.219,2019Q4
Japan,p1,Annual,Digital,Y,Low,N,N,5,5.012195041,38.16610478,79.52472703,88.21828713,2019Q1
Japan,p1,Annual,Offline,N,Low,N,N,3,4.0,17.39,75.46513251,79.92,2020Q3
USA,p2,Monthly,Offline,N,Low,Y,N,5,5.0,45.5905,83.02403163,78.204,2020Q1
Japan,p1,Monthly,Digital,N,High,N,Y,4,5.0,17.99,86.13719376,79.0,2020Q1
India,p2,Monthly,Digital,Y,Low,N,Y,4,4.0,14.7,69.52908539,67.29,2020Q3
