Unnamed: 0,country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
247,India,p2,Monthly,Digital,Y,High,N,Y,3,5.0,12.99,71.54851187245404,72.0,2020Q1
248,Japan,p1,Monthly,Digital,Y,High,N,Y,3,5.0,27.99,86.23866917412722,81.0,2020Q1
249,Japan,p2,Monthly,Digital,Y,High,N,Y,3,3.0,49.99,85.67885188642497,85.0,2020Q1
250,Japan,p1,Bi-annual,Digital,Y,High,N,Y,3,5.0,20.99,86.3551515133824,91.5,2020Q1
251,Japan,p2,Bi-annual,Digital,Y,High,N,Y,3,6.0,37.99,95.0,97.0,2020Q1
252,USA,p1,Annual,Offline,N,High,N,Y,3,5.0,24.99,85.1518926916051,78.5,2020Q1
253,USA,p2,Annual,Offline,N,High,N,Y,4,4.0,39.99,85.38021747181293,82.5,2020Q1
254,India,p1,Annual,Offline,N,High,N,Y,4,3.0,5.99,67.32779719870211,70.0,2020Q1
255,India,p2,Annual,Offline,N,High,N,Y,4,5.0,14.99,72.46568346890001,72.5,2020Q1
256,Japan,p1,Annual,Offline,N,High,N,Y,3,6.0,14.99,88.61260014609846,85.5,2020Q1
257,Japan,p2,Annual,Offline,N,High,N,Y,3,4.0,29.99,89.24034815389871,93.0,2020Q1
258,USA,p1,Monthly,Offline,N,High,N,Y,3,4.0,29.99,75.59189368668976,73.0,2020Q1
259,USA,p2,Monthly,Offline,N,High,N,Y,3,4.0,47.99,81.65476904358903,79.0,2020Q1
260,India,p1,Monthly,Offline,N,High,N,Y,3,4.0,6.99,66.92716288870228,67.5,2020Q1
261,India,p2,Monthly,Offline,N,High,N,Y,3,4.0,17.99,71.57684875911761,70.0,2020Q1
262,Japan,p1,Monthly,Offline,N,High,N,Y,4,4.0,17.99,73.79100986546045,83.5,2020Q1
263,Japan,p2,Monthly,Offline,N,High,N,Y,3,7.0,35.99,84.49350219192658,88.5,2020Q1
264,Japan,p1,Bi-annual,Offline,N,High,N,Y,3,6.0,13.49,86.73997471774943,88.5,2020Q1
265,Japan,p2,Bi-annual,Offline,N,High,N,Y,3,5.0,26.99,88.09328287127147,93.5,2020Q1
266,USA,p1,Annual,Digital,N,High,N,Y,4,3.0,24.99,79.05143186649373,73.0,2020Q1
267,USA,p2,Annual,Digital,N,High,N,Y,3,3.0,39.99,74.387507628482,78.0,2020Q1
268,India,p1,Annual,Digital,N,High,N,Y,3,3.0,5.99,65.79430252108838,64.5,2020Q1
269,India,p2,Annual,Digital,N,High,N,Y,4,2.0,14.99,72.98064041304265,71.0,2020Q1
270,Japan,p1,Annual,Digital,N,High,N,Y,4,7.0,14.99,88.6951019154731,85.0,2020Q1
271,Japan,p2,Annual,Digital,N,High,N,Y,4,5.0,29.99,84.57085663685766,90.0,2020Q1
272,USA,p1,Monthly,Digital,N,High,N,Y,3,4.0,29.99,75.13563099386178,70.0,2020Q1
273,USA,p2,Monthly,Digital,N,High,N,Y,3,4.0,47.99,75.60488893814986,74.5,2020Q1
274,India,p1,Monthly,Digital,N,High,N,Y,3,4.0,6.99,63.793306598745374,64.0,2020Q1
275,India,p2,Monthly,Digital,N,High,N,Y,3,5.0,17.99,71.8201115799901,68.5,2020Q1
276,Japan,p1,Monthly,Digital,N,High,N,Y,3,2.0,17.99,80.404491341558,79.5,2020Q1
277,Japan,p2,Monthly,Digital,N,High,N,Y,3,6.0,35.99,82.75310170696372,85.0,2020Q1
278,Japan,p1,Bi-annual,Digital,N,High,N,Y,3,5.0,13.49,87.67827167528424,88.5,2020Q1
279,Japan,p2,Bi-annual,Digital,N,High,N,Y,4,7.0,26.99,90.60360329274684,93.5,2020Q1
280,USA,p1,Annual,Offline,Y,High,N,Y,2,5.0,54.99,78.88051014543942,78.0,2020Q1
281,USA,p2,Annual,Offline,Y,High,N,Y,2,3.0,89.99,82.17731456352791,80.0,2020Q1
282,India,p1,Annual,Offline,Y,High,N,Y,1,3.0,9.49,78.06639518561197,72.0,2020Q1
283,India,p2,Annual,Offline,Y,High,N,Y,1,6.0,9.9,74.0972949998941,77.0,2020Q1
284,Japan,p1,Annual,Offline,Y,High,N,Y,2,6.0,22.99,93.68355201227963,88.5,2020Q1
285,Japan,p2,Annual,Offline,Y,High,N,Y,2,6.0,41.99,86.8933204204993,94.5,2020Q1
286,USA,p1,Monthly,Offline,Y,High,N,Y,2,5.0,65.99,73.8583158034909,73.0,2020Q1
287,USA,p2,Monthly,Offline,Y,High,N,Y,2,4.0,107.99,78.56247167585701,76.0,2020Q1
288,India,p1,Monthly,Offline,Y,High,N,Y,2,5.0,11.49,70.017964684277,67.0,2020Q1
289,India,p2,Monthly,Offline,Y,High,N,Y,1,4.0,12.99,72.48766329849406,73.0,2020Q1
290,Japan,p1,Monthly,Offline,Y,High,N,Y,2,4.0,27.99,83.04433980487644,84.0,2020Q1
291,Japan,p2,Monthly,Offline,Y,High,N,Y,2,6.0,49.99,89.01516647378472,92.0,2020Q1
292,Japan,p1,Bi-annual,Offline,Y,High,N,Y,1,5.0,20.99,86.18468809500744,89.0,2020Q1
293,Japan,p2,Bi-annual,Offline,Y,High,N,Y,2,6.0,37.99,93.7729724608884,93.0,2020Q1
294,USA,p1,Annual,Digital,Y,High,N,Y,2,4.0,54.99,77.88924047724824,76.0,2020Q1
295,USA,p2,Annual,Digital,Y,High,N,Y,2,5.0,89.99,76.10830851403003,77.5,2020Q1
296,India,p1,Annual,Digital,Y,High,N,Y,1,6.0,9.49,67.56849694817987,62.0,2020Q1
297,India,p2,Annual,Digital,Y,High,N,Y,2,5.0,9.9,75.19453624119109,73.0,2020Q1
298,Japan,p1,Annual,Digital,Y,High,N,Y,1,5.0,22.99,88.99103637976972,87.5,2020Q1
299,Japan,p2,Annual,Digital,Y,High,N,Y,2,6.0,41.99,91.85771410976818,91.5,2020Q1
300,USA,p1,Monthly,Digital,Y,High,N,Y,1,3.0,65.99,69.76221570809184,70.5,2020Q1
301,USA,p2,Monthly,Digital,Y,High,N,Y,1,6.0,107.99,75.21963077749798,76.0,2020Q1
302,India,p1,Monthly,Digital,Y,High,N,Y,1,3.0,11.49,68.82519141337401,64.0,2020Q1
303,India,p2,Monthly,Digital,Y,High,N,Y,1,5.0,12.99,72.67665972977984,69.0,2020Q1
304,Japan,p1,Monthly,Digital,Y,High,N,Y,2,6.0,27.99,79.33926781762429,79.0,2020Q1
305,Japan,p2,Monthly,Digital,Y,High,N,Y,1,6.0,49.99,86.11659971486611,86.5,2020Q1
306,Japan,p1,Bi-annual,Digital,Y,High,N,Y,1,7.0,20.99,94.16890020602888,92.0,2020Q1
307,Japan,p2,Bi-annual,Digital,Y,High,N,Y,1,7.0,37.99,92.1282654301438,96.0,2020Q1
308,USA,p1,Annual,Offline,N,High,N,Y,2,7.0,24.99,77.592496466245,75.0,2020Q1
309,USA,p2,Annual,Offline,N,High,N,Y,1,5.0,39.99,80.08659860566814,80.5,2020Q1
310,India,p1,Annual,Offline,N,High,N,Y,2,5.0,5.99,71.11651733436639,70.0,2020Q1
311,India,p2,Annual,Offline,N,High,N,Y,1,2.0,14.99,76.64822525439176,72.0,2020Q1
312,Japan,p1,Annual,Offline,N,High,N,Y,2,5.0,14.99,86.47757696144754,84.5,2020Q1
313,Japan,p2,Annual,Offline,N,High,N,Y,2,5.0,29.99,92.81792105556848,92.0,2020Q1
314,USA,p1,Monthly,Offline,N,High,N,Y,2,4.0,29.99,75.97485590685463,70.5,2020Q1
315,USA,p2,Monthly,Offline,N,High,N,Y,1,5.0,47.99,78.18623857759859,77.5,2020Q1
316,India,p1,Monthly,Offline,N,High,N,Y,1,4.0,6.99,70.3350097185242,66.0,2020Q1
317,India,p2,Monthly,Offline,N,High,N,Y,1,3.0,17.99,70.84703605715582,70.0,2020Q1
318,Japan,p1,Monthly,Offline,N,High,N,Y,1,6.0,17.99,85.01862916292666,84.5,2020Q1
319,Japan,p2,Monthly,Offline,N,High,N,Y,1,6.0,35.99,86.24630753976706,87.5,2020Q1
320,Japan,p1,Bi-annual,Offline,N,High,N,Y,2,5.0,13.49,84.35742270100043,84.5,2020Q1
321,Japan,p2,Bi-annual,Offline,N,High,N,Y,1,5.0,26.99,91.75737978333328,91.5,2020Q1
322,USA,p1,Annual,Digital,N,High,N,Y,2,4.0,24.99,71.06857567172597,72.0,2020Q1
323,USA,p2,Annual,Digital,N,High,N,Y,2,5.0,39.99,84.64024670150451,78.0,2020Q1
324,India,p1,Annual,Digital,N,High,N,Y,1,5.0,5.99,63.29697102051728,63.5,2020Q1
325,India,p2,Annual,Digital,N,High,N,Y,2,3.0,14.99,68.64106386495823,70.5,2020Q1
326,Japan,p1,Annual,Digital,N,High,N,Y,2,5.0,14.99,87.87092398889175,85.0,2020Q1
327,Japan,p2,Annual,Digital,N,High,N,Y,1,5.0,29.99,89.35433292945794,88.0,2020Q1
328,USA,p1,Monthly,Digital,N,High,N,Y,2,4.0,29.99,71.01667943692163,67.0,2020Q1
329,USA,p2,Monthly,Digital,N,High,N,Y,1,4.0,47.99,76.5539788172571,73.5,2020Q1
330,India,p1,Monthly,Digital,N,High,N,Y,2,3.0,6.99,65.76445870501334,63.0,2020Q1
331,India,p2,Monthly,Digital,N,High,N,Y,1,3.0,17.99,67.01353871154643,67.5,2020Q1
332,Japan,p1,Monthly,Digital,N,High,N,Y,1,6.0,17.99,78.34574258825658,77.5,2020Q1
333,Japan,p2,Monthly,Digital,N,High,N,Y,2,6.0,35.99,84.22914460477665,87.0,2020Q1
334,Japan,p1,Bi-annual,Digital,N,High,N,Y,1,6.0,13.49,91.16330648697394,89.5,2020Q1
335,Japan,p2,Bi-annual,Digital,N,High,N,Y,1,4.0,26.99,88.74707637665763,90.5,2020Q1
336,USA,p1,Annual,Offline,Y,Low,N,Y,5,5.0,54.99,75.72239651259977,77.5,2020Q1
337,USA,p2,Annual,Offline,Y,Low,N,Y,5,6.0,89.99,80.16467263614342,81.0,2020Q1
338,India,p1,Annual,Offline,Y,Low,N,Y,5,4.0,9.49,74.2269905609162,71.5,2020Q1
339,India,p2,Annual,Offline,Y,Low,N,Y,5,5.0,9.9,74.57181696213016,75.25,2020Q1
340,Japan,p1,Annual,Offline,Y,Low,N,Y,5,7.0,22.99,84.23193403273616,87.5,2020Q1
341,Japan,p2,Annual,Offline,Y,Low,N,Y,5,7.0,41.99,91.15938504042552,92.0,2020Q1
342,USA,p1,Monthly,Offline,Y,Low,N,Y,5,5.0,65.99,74.58810876892328,72.5,2020Q1
343,USA,p2,Monthly,Offline,Y,Low,N,Y,5,7.0,107.99,77.07458592209252,78.0,2020Q1
344,India,p1,Monthly,Offline,Y,Low,N,Y,5,5.0,11.49,69.95409132069173,69.5,2020Q1
345,India,p2,Monthly,Offline,Y,Low,N,Y,5,5.0,12.99,75.18801336841047,73.25,2020Q1
346,Japan,p1,Monthly,Offline,Y,Low,N,Y,5,6.0,27.99,79.01028249664438,83.5,2020Q1
347,Japan,p2,Monthly,Offline,Y,Low,N,Y,5,6.0,49.99,82.9535134939299,88.0,2020Q1
348,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,5,6.0,20.99,85.38398694467956,88.5,2020Q1
349,Japan,p2,Bi-annual,Offline,Y,Low,N,Y,5,6.0,37.99,90.67884104544932,93.0,2020Q1
350,USA,p1,Annual,Digital,Y,Low,N,Y,5,5.0,54.99,77.33003788496168,75.5,2020Q1
351,USA,p2,Annual,Digital,Y,Low,N,Y,5,5.0,89.99,83.90680433532334,79.25,2020Q1
352,India,p1,Annual,Digital,Y,Low,N,Y,5,3.0,9.49,69.99642485024577,65.0,2020Q1
353,India,p2,Annual,Digital,Y,Low,N,Y,4,5.0,9.9,72.134584260306,71.0,2020Q1
354,Japan,p1,Annual,Digital,Y,Low,N,Y,4,5.0,22.99,84.8697554582486,85.5,2020Q1
355,Japan,p2,Annual,Digital,Y,Low,N,Y,5,5.0,41.99,85.8321233089111,90.0,2020Q1
356,USA,p1,Monthly,Digital,Y,Low,N,Y,5,4.0,65.99,72.12121970894418,70.5,2020Q1
357,USA,p2,Monthly,Digital,Y,Low,N,Y,5,5.0,107.99,76.22242905651706,76.25,2020Q1
358,India,p1,Monthly,Digital,Y,Low,N,Y,5,3.0,11.49,68.01441519148482,64.5,2020Q1
359,India,p2,Monthly,Digital,Y,Low,N,Y,5,6.0,12.99,68.49235023621856,69.0,2020Q1
360,Japan,p1,Monthly,Digital,Y,Low,N,Y,5,5.0,27.99,82.1867242637599,80.5,2020Q1
361,Japan,p2,Monthly,Digital,Y,Low,N,Y,5,4.0,49.99,88.96132350472863,85.0,2020Q1
362,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,4,8.0,20.99,88.85854503347765,90.5,2020Q1
363,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,5,6.0,37.99,94.38183419448534,95.25,2020Q1
364,USA,p1,Annual,Offline,N,Low,N,Y,4,7.0,24.99,79.28385065874811,76.5,2020Q1
365,USA,p2,Annual,Offline,N,Low,N,Y,5,6.0,39.99,78.65730443896173,79.5,2020Q1
366,India,p1,Annual,Offline,N,Low,N,Y,4,5.0,5.99,71.9773522465481,69.5,2020Q1
367,India,p2,Annual,Offline,N,Low,N,Y,4,4.0,14.99,73.91175607745375,72.5,2020Q1
368,Japan,p1,Annual,Offline,N,Low,N,Y,5,5.0,14.99,84.35940231069883,84.5,2020Q1
369,Japan,p2,Annual,Offline,N,Low,N,Y,5,5.0,29.99,87.56266737761587,91.25,2020Q1
370,USA,p1,Monthly,Offline,N,Low,N,Y,5,5.0,29.99,72.67144417620523,71.0,2020Q1
371,USA,p2,Monthly,Offline,N,Low,N,Y,5,4.0,47.99,78.29958771880341,76.0,2020Q1
372,India,p1,Monthly,Offline,N,Low,N,Y,5,4.0,6.99,73.42383065338997,67.0,2020Q1
373,India,p2,Monthly,Offline,N,Low,N,Y,4,6.0,17.99,74.54217635505722,70.0,2020Q1
374,Japan,p1,Monthly,Offline,N,Low,N,Y,5,4.0,17.99,88.64219831707611,82.5,2020Q1
375,Japan,p2,Monthly,Offline,N,Low,N,Y,5,4.0,35.99,83.75414794594073,86.75,2020Q1
376,Japan,p1,Bi-annual,Offline,N,Low,N,Y,5,5.0,13.49,88.31409747577496,86.5,2020Q1
377,Japan,p2,Bi-annual,Offline,N,Low,N,Y,5,6.0,26.99,89.70874313379159,90.5,2020Q1
378,USA,p1,Annual,Digital,N,Low,N,Y,4,6.0,24.99,80.24878657200944,72.5,2020Q1
379,USA,p2,Annual,Digital,N,Low,N,Y,5,4.0,39.99,76.19745599220819,78.0,2020Q1
380,India,p1,Annual,Digital,N,Low,N,Y,4,4.0,5.99,63.78099398847234,63.5,2020Q1
381,India,p2,Annual,Digital,N,Low,N,Y,5,3.0,14.99,69.36800073151063,69.25,2020Q1
382,Japan,p1,Annual,Digital,N,Low,N,Y,5,5.0,14.99,76.61825299828021,83.0,2020Q1
383,Japan,p2,Annual,Digital,N,Low,N,Y,5,4.0,29.99,84.66983180348663,87.0,2020Q1
384,USA,p1,Monthly,Digital,N,Low,N,Y,5,3.0,29.99,69.11555839442056,69.5,2020Q1
385,USA,p2,Monthly,Digital,N,Low,N,Y,5,5.0,47.99,76.01284341849308,74.5,2020Q1
386,India,p1,Monthly,Digital,N,Low,N,Y,4,5.0,6.99,66.36982585590042,62.5,2020Q1
387,India,p2,Monthly,Digital,N,Low,N,Y,5,5.0,17.99,74.44842301832405,66.75,2020Q1
388,Japan,p1,Monthly,Digital,N,Low,N,Y,5,5.0,17.99,80.89142614336814,77.5,2020Q1
389,Japan,p2,Monthly,Digital,N,Low,N,Y,5,2.0,35.99,81.9709576140283,84.0,2020Q1
390,Japan,p1,Bi-annual,Digital,N,Low,N,Y,5,5.0,13.49,84.43516152063994,88.0,2020Q1
391,Japan,p2,Bi-annual,Digital,N,Low,N,Y,5,4.0,26.99,91.881893716964,92.0,2020Q1
392,USA,p1,Annual,Offline,Y,Low,N,Y,5,5.0,54.99,73.43240844674064,76.5,2020Q1
393,USA,p2,Annual,Offline,Y,Low,N,Y,5,5.0,89.99,85.36828320495016,79.75,2020Q1
394,India,p1,Annual,Offline,Y,Low,N,Y,4,5.0,9.49,76.03300530259712,71.0,2020Q1
395,India,p2,Annual,Offline,Y,Low,N,Y,5,6.0,9.9,73.7845127955288,74.0,2020Q1
396,Japan,p1,Annual,Offline,Y,Low,N,Y,4,7.0,22.99,80.36382236619531,86.0,2020Q1
397,Japan,p2,Annual,Offline,Y,Low,N,Y,3,6.0,41.99,94.39071114585003,92.0,2020Q1
398,USA,p1,Monthly,Offline,Y,Low,N,Y,4,6.0,65.99,72.69172253776658,71.5,2020Q1
399,USA,p2,Monthly,Offline,Y,Low,N,Y,3,4.0,107.99,81.09041615807473,76.75,2020Q1
400,India,p1,Monthly,Offline,Y,Low,N,Y,3,5.0,11.49,66.25933284658998,69.0,2020Q1
401,India,p2,Monthly,Offline,Y,Low,N,Y,4,4.0,12.99,71.7055520238668,72.0,2020Q1
402,Japan,p1,Monthly,Offline,Y,Low,N,Y,3,5.0,27.99,81.96536680800016,82.0,2020Q1
403,Japan,p2,Monthly,Offline,Y,Low,N,Y,3,7.0,49.99,87.18684700772396,88.0,2020Q1
404,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,3,6.0,20.99,85.31513525168351,87.5,2020Q1
405,Japan,p2,Bi-annual,Offline,Y,Low,N,Y,3,5.0,37.99,92.05048328628388,91.75,2020Q1
406,USA,p1,Annual,Digital,Y,Low,N,Y,4,5.0,54.99,72.89266801459497,75.0,2020Q1
407,USA,p2,Annual,Digital,Y,Low,N,Y,3,6.0,89.99,78.13569195136107,78.0,2020Q1
408,India,p1,Annual,Digital,Y,Low,N,Y,3,5.0,9.49,66.57523915527196,63.5,2020Q1
409,India,p2,Annual,Digital,Y,Low,N,Y,3,7.0,9.9,74.09743987623274,71.0,2020Q1
410,Japan,p1,Annual,Digital,Y,Low,N,Y,3,6.0,22.99,86.14634423008357,84.5,2020Q1
411,Japan,p2,Annual,Digital,Y,Low,N,Y,3,6.0,41.99,84.41419967646414,88.75,2020Q1
412,USA,p1,Monthly,Digital,Y,Low,N,Y,3,2.0,65.99,67.28488243509656,70.0,2020Q1
413,USA,p2,Monthly,Digital,Y,Low,N,Y,3,4.0,107.99,79.7189349183923,75.0,2020Q1
414,India,p1,Monthly,Digital,Y,Low,N,Y,3,2.0,11.49,66.76734389601538,63.0,2020Q1
415,India,p2,Monthly,Digital,Y,Low,N,Y,4,6.0,12.99,68.72154520885614,69.0,2020Q1
416,Japan,p1,Monthly,Digital,Y,Low,N,Y,3,5.0,27.99,84.33991691563156,79.5,2020Q1
417,Japan,p2,Monthly,Digital,Y,Low,N,Y,3,4.0,49.99,83.77428919206287,83.75,2020Q1
418,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,3,6.0,20.99,92.18258926843616,90.0,2020Q1
419,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,3,6.0,37.99,92.34662497515684,94.0,2020Q1
420,USA,p1,Annual,Offline,N,Low,N,Y,3,5.0,24.99,81.9981566037016,75.0,2020Q1
421,USA,p2,Annual,Offline,N,Low,N,Y,3,5.0,39.99,84.93423292552035,79.5,2020Q1
422,India,p1,Annual,Offline,N,Low,N,Y,3,5.0,5.99,69.75046459735859,68.5,2020Q1
423,India,p2,Annual,Offline,N,Low,N,Y,3,4.0,14.99,75.6404773330616,71.25,2020Q1
424,Japan,p1,Annual,Offline,N,Low,N,Y,3,6.0,14.99,85.52854794162117,84.0,2020Q1
425,Japan,p2,Annual,Offline,N,Low,N,Y,4,4.0,29.99,92.7336695064117,90.0,2020Q1
426,USA,p1,Monthly,Offline,N,Low,N,Y,4,2.0,29.99,68.51657977039642,69.5,2020Q1
427,USA,p2,Monthly,Offline,N,Low,N,Y,4,4.0,47.99,78.84693885790168,76.0,2020Q1
428,India,p1,Monthly,Offline,N,Low,N,Y,3,3.0,6.99,71.43077489091297,66.0,2020Q1
429,India,p2,Monthly,Offline,N,Low,N,Y,3,3.0,17.99,65.56858370770925,68.75,2020Q1
430,Japan,p1,Monthly,Offline,N,Low,N,Y,3,6.0,17.99,78.50608960420229,82.0,2020Q1
431,Japan,p2,Monthly,Offline,N,Low,N,Y,3,5.0,35.99,78.98967633137994,85.5,2020Q1
432,Japan,p1,Bi-annual,Offline,N,Low,N,Y,3,5.0,13.49,83.71596372575067,85.0,2020Q1
433,Japan,p2,Bi-annual,Offline,N,Low,N,Y,3,6.0,26.99,91.26359656867136,90.5,2020Q1
434,USA,p1,Annual,Digital,N,Low,N,Y,4,5.0,24.99,77.3978934809997,71.5,2020Q1
435,USA,p2,Annual,Digital,N,Low,N,Y,3,3.0,39.99,77.7032660764627,76.75,2020Q1
436,India,p1,Annual,Digital,N,Low,N,Y,3,4.0,5.99,70.54038385982597,63.0,2020Q1
437,India,p2,Annual,Digital,N,Low,N,Y,3,4.0,14.99,66.03315477314241,68.0,2020Q1
438,Japan,p1,Annual,Digital,N,Low,N,Y,4,6.0,14.99,76.56720698454997,81.5,2020Q1
439,Japan,p2,Annual,Digital,N,Low,N,Y,3,6.0,29.99,86.03842620391549,87.0,2020Q1
440,USA,p1,Monthly,Digital,N,Low,N,Y,3,3.0,29.99,71.592972615317,68.5,2020Q1
441,USA,p2,Monthly,Digital,N,Low,N,Y,4,6.0,47.99,74.41744243832125,73.25,2020Q1
442,India,p1,Monthly,Digital,N,Low,N,Y,4,4.0,6.99,59.35756799363644,62.5,2020Q1
443,India,p2,Monthly,Digital,N,Low,N,Y,4,5.0,17.99,67.66570990910212,65.5,2020Q1
444,Japan,p1,Monthly,Digital,N,Low,N,Y,3,4.0,17.99,73.05329059153534,76.0,2020Q1
445,Japan,p2,Monthly,Digital,N,Low,N,Y,3,6.0,35.99,85.17426608671327,83.5,2020Q1
446,Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,5.0,13.49,87.26713224162864,87.0,2020Q1
447,Japan,p2,Bi-annual,Digital,N,Low,N,Y,3,5.0,26.99,86.65197236625293,90.75,2020Q1
448,USA,p1,Annual,Offline,Y,Low,N,Y,3,6.0,54.99,74.07943354669356,74.5,2020Q1
449,USA,p2,Annual,Offline,Y,Low,N,Y,3,4.0,89.99,75.89213731986355,78.5,2020Q1
450,India,p1,Annual,Offline,Y,Low,N,Y,3,5.0,9.49,71.99266941980676,70.5,2020Q1
451,India,p2,Annual,Offline,Y,Low,N,Y,4,4.0,9.9,77.93015984797498,74.0,2020Q1
452,Japan,p1,Annual,Offline,Y,Low,N,Y,2,6.0,22.99,81.63103136759665,85.0,2020Q1
453,Japan,p2,Annual,Offline,Y,Low,N,Y,2,5.0,41.99,91.70469179570873,91.75,2020Q1
454,USA,p1,Monthly,Offline,Y,Low,N,Y,1,5.0,65.99,71.48172645969245,71.5,2020Q1
455,USA,p2,Monthly,Offline,Y,Low,N,Y,1,5.0,107.99,73.26735361013957,74.5,2020Q1
456,India,p1,Monthly,Offline,Y,Low,N,Y,2,1.0,11.49,68.03857978887908,66.0,2020Q1
457,India,p2,Monthly,Offline,Y,Low,N,Y,2,4.0,12.99,69.58690835016434,71.0,2020Q1
458,Japan,p1,Monthly,Offline,Y,Low,N,Y,2,4.0,27.99,79.91364216951028,81.5,2020Q1
459,Japan,p2,Monthly,Offline,Y,Low,N,Y,2,7.0,49.99,83.77603815821035,88.25,2020Q1
460,Japan,p1,Bi-annual,Offline,Y,Low,N,Y,2,6.0,20.99,91.49367083427646,86.5,2020Q1
461,Japan,p2,Bi-annual,Offline,Y,Low,N,Y,1,6.0,37.99,89.70274316244023,91.0,2020Q1
462,USA,p1,Annual,Digital,Y,Low,N,Y,2,5.0,54.99,73.96346998845476,75.0,2020Q1
463,USA,p2,Annual,Digital,Y,Low,N,Y,2,5.0,89.99,77.47291840432958,76.0,2020Q1
464,India,p1,Annual,Digital,Y,Low,N,Y,1,3.0,9.49,63.3481602321071,60.5,2020Q1
465,India,p2,Annual,Digital,Y,Low,N,Y,2,6.0,9.9,71.31944606536926,70.25,2020Q1
466,Japan,p1,Annual,Digital,Y,Low,N,Y,2,7.0,22.99,85.43770970475262,84.0,2020Q1
467,Japan,p2,Annual,Digital,Y,Low,N,Y,2,7.0,41.99,89.67992078194631,88.5,2020Q1
468,USA,p1,Monthly,Digital,Y,Low,N,Y,1,5.0,65.99,69.35601763884804,69.0,2020Q1
469,USA,p2,Monthly,Digital,Y,Low,N,Y,2,4.0,107.99,73.89911684367746,74.5,2020Q1
470,India,p1,Monthly,Digital,Y,Low,N,Y,1,3.0,11.49,64.99953368070933,63.0,2020Q1
471,India,p2,Monthly,Digital,Y,Low,N,Y,2,5.0,12.99,62.71258875647733,67.25,2020Q1
472,Japan,p1,Monthly,Digital,Y,Low,N,Y,1,4.0,27.99,72.86496039566339,76.5,2020Q1
473,Japan,p2,Monthly,Digital,Y,Low,N,Y,1,5.0,49.99,86.35355470437099,82.5,2020Q1
474,Japan,p1,Bi-annual,Digital,Y,Low,N,Y,1,5.0,20.99,93.11297879163466,89.5,2020Q1
475,Japan,p2,Bi-annual,Digital,Y,Low,N,Y,1,5.0,37.99,91.42525534981804,94.0,2020Q1
476,USA,p1,Annual,Offline,N,Low,N,Y,2,5.0,24.99,76.82824208706828,74.0,2020Q1
477,USA,p2,Annual,Offline,N,Low,N,Y,1,5.0,39.99,80.51853503087963,79.25,2020Q1
478,India,p1,Annual,Offline,N,Low,N,Y,1,4.0,5.99,79.4365535901635,68.5,2020Q1
479,India,p2,Annual,Offline,N,Low,N,Y,1,6.0,14.99,74.158760482833,69.0,2020Q1
480,Japan,p1,Annual,Offline,N,Low,N,Y,2,4.0,14.99,80.72778501448474,81.0,2020Q1
481,Japan,p2,Annual,Offline,N,Low,N,Y,1,5.0,29.99,85.11889016728107,89.0,2020Q1
482,USA,p1,Monthly,Offline,N,Low,N,Y,2,3.0,29.99,66.22435110134238,69.0,2020Q1
483,USA,p2,Monthly,Offline,N,Low,N,Y,1,5.0,47.99,77.65480953415901,76.25,2020Q1
484,India,p1,Monthly,Offline,N,Low,N,Y,2,5.0,6.99,65.2986554929647,65.0,2020Q1
485,India,p2,Monthly,Offline,N,Low,N,Y,2,4.0,17.99,65.91046562643504,68.0,2020Q1
486,Japan,p1,Monthly,Offline,N,Low,N,Y,2,4.0,17.99,80.06817702874862,82.0,2020Q1
487,Japan,p2,Monthly,Offline,N,Low,N,Y,1,3.0,35.99,80.07713015144063,83.5,2020Q1
488,Japan,p1,Bi-annual,Offline,N,Low,N,Y,1,5.0,13.49,86.86073101200593,82.0,2020Q1
489,Japan,p2,Bi-annual,Offline,N,Low,N,Y,1,7.0,26.99,91.10372188482609,89.75,2020Q1
490,USA,p1,Annual,Digital,N,Low,N,Y,1,5.0,24.99,72.57689907375202,71.0,2020Q1
491,USA,p2,Annual,Digital,N,Low,N,Y,1,4.0,39.99,81.58265802841379,76.5,2020Q1
492,India,p1,Annual,Digital,N,Low,N,Y,2,4.0,5.99,65.17529406723739,62.0,2020Q1
493,India,p2,Annual,Digital,N,Low,N,Y,1,3.0,14.99,67.11823417474899,67.5,2020Q1
494,Japan,p1,Annual,Digital,N,Low,N,Y,2,5.0,14.99,85.95833838049192,81.5,2020Q1
495,Japan,p2,Annual,Digital,N,Low,N,Y,2,6.0,29.99,86.28116624562962,85.25,2020Q1
496,USA,p1,Monthly,Digital,N,Low,N,Y,1,5.0,29.99,64.90607595880303,65.5,2020Q1
497,USA,p2,Monthly,Digital,N,Low,N,Y,2,5.0,47.99,72.89610100946435,72.0,2020Q1
498,India,p1,Monthly,Digital,N,Low,N,Y,2,3.0,6.99,62.40151320948665,62.0,2020Q1
